t(s)	x(m)	v(m/s)	F(N)
0.0008298	0.000490707	0.516963	153814
0.0008301	0.000490862	0.516876	153886
0.0008304	0.000491017	0.516789	153959
0.0008307	0.000491172	0.516702	154031
0.000831	0.000491327	0.516616	154103
0.0008313	0.000491482	0.516529	154175
0.0008316	0.000491637	0.516442	154248
0.0008319	0.000491792	0.516355	154320
0.0008322	0.000491947	0.516268	154392
0.0008325	0.000492102	0.516181	154465
0.0008328	0.000492256	0.516094	154537
0.0008331	0.000492411	0.516006	154609
0.0008334	0.000492566	0.515919	154682
0.0008337	0.000492721	0.515832	154754
0.000834	0.000492875	0.515745	154827
0.0008343	0.00049303	0.515657	154899
0.0008346	0.000493185	0.51557	154971
0.0008349	0.000493339	0.515483	155044
0.0008352	0.000493494	0.515395	155116
0.0008355	0.000493649	0.515308	155189
0.0008358	0.000493803	0.51522	155261
0.0008361	0.000493958	0.515133	155333
0.0008364	0.000494112	0.515045	155406
0.0008367	0.000494267	0.514958	155478
0.000837	0.000494421	0.51487	155551
0.0008373	0.000494576	0.514782	155623
0.0008376	0.00049473	0.514694	155696
0.0008379	0.000494885	0.514607	155768
0.0008382	0.000495039	0.514519	155841
0.0008385	0.000495193	0.514431	155913
0.0008388	0.000495348	0.514343	155986
0.0008391	0.000495502	0.514255	156058
0.0008394	0.000495656	0.514167	156131
0.0008397	0.00049581	0.514079	156203
0.00084	0.000495965	0.513991	156276
0.0008403	0.000496119	0.513903	156348
0.0008406	0.000496273	0.513815	156421
0.0008409	0.000496427	0.513726	156494
0.0008412	0.000496581	0.513638	156566
0.0008415	0.000496735	0.51355	156639
0.0008418	0.000496889	0.513462	156711
0.0008421	0.000497043	0.513373	156784
0.0008424	0.000497197	0.513285	156857
0.0008427	0.000497351	0.513196	156929
0.000843	0.000497505	0.513108	157002
0.0008433	0.000497659	0.513019	157075
0.0008436	0.000497813	0.512931	157147
0.0008439	0.000497967	0.512842	157220
0.0008442	0.000498121	0.512753	157293
0.0008445	0.000498275	0.512665	157365
0.0008448	0.000498428	0.512576	157438
0.0008451	0.000498582	0.512487	157511
0.0008454	0.000498736	0.512398	157583
0.0008457	0.00049889	0.512309	157656
0.000846	0.000499043	0.512221	157729
0.0008463	0.000499197	0.512132	157802
0.0008466	0.000499351	0.512043	157874
0.0008469	0.000499504	0.511954	157947
0.0008472	0.000499658	0.511865	158020
0.0008475	0.000499811	0.511775	158093
0.0008478	0.000499965	0.511686	158165
0.0008481	0.000500118	0.511597	158238
0.0008484	0.000500272	0.511508	158311
0.0008487	0.000500425	0.511419	158384
0.000849	0.000500579	0.511329	158456
0.0008493	0.000500732	0.51124	158529
0.0008496	0.000500885	0.511151	158602
0.0008499	0.000501039	0.511061	158675
0.0008502	0.000501192	0.510972	158748
0.0008505	0.000501345	0.510882	158821
0.0008508	0.000501499	0.510793	158894
0.0008511	0.000501652	0.510703	158966
0.0008514	0.000501805	0.510613	159039
0.0008517	0.000501958	0.510524	159112
0.000852	0.000502111	0.510434	159185
0.0008523	0.000502264	0.510344	159258
0.0008526	0.000502417	0.510254	159331
0.0008529	0.000502571	0.510164	159404
0.0008532	0.000502724	0.510075	159477
0.0008535	0.000502877	0.509985	159550
0.0008538	0.00050303	0.509895	159623
0.0008541	0.000503183	0.509805	159695
0.0008544	0.000503335	0.509715	159768
0.0008547	0.000503488	0.509625	159841
0.000855	0.000503641	0.509534	159914
0.0008553	0.000503794	0.509444	159987
0.0008556	0.000503947	0.509354	160060
0.0008559	0.0005041	0.509264	160133
0.0008562	0.000504252	0.509173	160206
0.0008565	0.000504405	0.509083	160279
0.0008568	0.000504558	0.508993	160352
0.0008571	0.000504711	0.508902	160425
0.0008574	0.000504863	0.508812	160498
0.0008577	0.000505016	0.508721	160571
0.000858	0.000505168	0.508631	160644
0.0008583	0.000505321	0.50854	160718
0.0008586	0.000505474	0.50845	160791
0.0008589	0.000505626	0.508359	160864
0.0008592	0.000505779	0.508268	160937
0.0008595	0.000505931	0.508177	161010
0.0008598	0.000506084	0.508087	161083
0.0008601	0.000506236	0.507996	161156
0.0008604	0.000506388	0.507905	161229
0.0008607	0.000506541	0.507814	161302
0.000861	0.000506693	0.507723	161375
0.0008613	0.000506845	0.507632	161449
0.0008616	0.000506998	0.507541	161522
0.0008619	0.00050715	0.50745	161595
0.0008622	0.000507302	0.507359	161668
0.0008625	0.000507454	0.507268	161741
0.0008628	0.000507606	0.507176	161814
0.0008631	0.000507759	0.507085	161887
0.0008634	0.000507911	0.506994	161961
0.0008637	0.000508063	0.506903	162034
0.000864	0.000508215	0.506811	162107
0.0008643	0.000508367	0.50672	162180
0.0008646	0.000508519	0.506628	162253
0.0008649	0.000508671	0.506537	162327
0.0008652	0.000508823	0.506445	162400
0.0008655	0.000508975	0.506354	162473
0.0008658	0.000509127	0.506262	162546
0.0008661	0.000509278	0.50617	162620
0.0008664	0.00050943	0.506079	162693
0.0008667	0.000509582	0.505987	162766
0.000867	0.000509734	0.505895	162839
0.0008673	0.000509886	0.505803	162913
0.0008676	0.000510037	0.505712	162986
0.0008679	0.000510189	0.50562	163059
0.0008682	0.000510341	0.505528	163133
0.0008685	0.000510492	0.505436	163206
0.0008688	0.000510644	0.505344	163279
0.0008691	0.000510796	0.505252	163353
0.0008694	0.000510947	0.505159	163426
0.0008697	0.000511099	0.505067	163499
0.00087	0.00051125	0.504975	163573
0.0008703	0.000511402	0.504883	163646
0.0008706	0.000511553	0.504791	163719
0.0008709	0.000511705	0.504698	163793
0.0008712	0.000511856	0.504606	163866
0.0008715	0.000512007	0.504513	163939
0.0008718	0.000512159	0.504421	164013
0.0008721	0.00051231	0.504329	164086
0.0008724	0.000512461	0.504236	164160
0.0008727	0.000512612	0.504143	164233
0.000873	0.000512764	0.504051	164306
0.0008733	0.000512915	0.503958	164380
0.0008736	0.000513066	0.503865	164453
0.0008739	0.000513217	0.503773	164527
0.0008742	0.000513368	0.50368	164600
0.0008745	0.000513519	0.503587	164674
0.0008748	0.000513671	0.503494	164747
0.0008751	0.000513822	0.503401	164820
0.0008754	0.000513973	0.503308	164894
0.0008757	0.000514124	0.503215	164967
0.000876	0.000514274	0.503122	165041
0.0008763	0.000514425	0.503029	165114
0.0008766	0.000514576	0.502936	165188
0.0008769	0.000514727	0.502843	165261
0.0008772	0.000514878	0.50275	165335
0.0008775	0.000515029	0.502657	165408
0.0008778	0.00051518	0.502563	165482
0.0008781	0.00051533	0.50247	165555
0.0008784	0.000515481	0.502377	165629
0.0008787	0.000515632	0.502283	165703
0.000879	0.000515782	0.50219	165776
0.0008793	0.000515933	0.502096	165850
0.0008796	0.000516084	0.502003	165923
0.0008799	0.000516234	0.501909	165997
0.0008802	0.000516385	0.501816	166070
0.0008805	0.000516535	0.501722	166144
0.0008808	0.000516686	0.501628	166218
0.0008811	0.000516836	0.501535	166291
0.0008814	0.000516987	0.501441	166365
0.0008817	0.000517137	0.501347	166438
0.000882	0.000517288	0.501253	166512
0.0008823	0.000517438	0.501159	166586
0.0008826	0.000517588	0.501065	166659
0.0008829	0.000517739	0.500971	166733
0.0008832	0.000517889	0.500877	166806
0.0008835	0.000518039	0.500783	166880
0.0008838	0.000518189	0.500689	166954
0.0008841	0.00051834	0.500595	167027
0.0008844	0.00051849	0.500501	167101
0.0008847	0.00051864	0.500407	167175
0.000885	0.00051879	0.500312	167248
0.0008853	0.00051894	0.500218	167322
0.0008856	0.00051909	0.500124	167396
0.0008859	0.00051924	0.500029	167469
0.0008862	0.00051939	0.499935	167543
0.0008865	0.00051954	0.49984	167617
0.0008868	0.00051969	0.499746	167691
0.0008871	0.00051984	0.499651	167764
0.0008874	0.00051999	0.499557	167838
0.0008877	0.00052014	0.499462	167912
0.000888	0.000520289	0.499367	167985
0.0008883	0.000520439	0.499273	168059
0.0008886	0.000520589	0.499178	168133
0.0008889	0.000520739	0.499083	168207
0.0008892	0.000520888	0.498988	168280
0.0008895	0.000521038	0.498893	168354
0.0008898	0.000521188	0.498798	168428
0.0008901	0.000521337	0.498703	168502
0.0008904	0.000521487	0.498608	168576
0.0008907	0.000521637	0.498513	168649
0.000891	0.000521786	0.498418	168723
0.0008913	0.000521936	0.498323	168797
0.0008916	0.000522085	0.498228	168871
0.0008919	0.000522235	0.498133	168945
0.0008922	0.000522384	0.498037	169018
0.0008925	0.000522533	0.497942	169092
0.0008928	0.000522683	0.497847	169166
0.0008931	0.000522832	0.497751	169240
0.0008934	0.000522981	0.497656	169314
0.0008937	0.000523131	0.49756	169388
0.000894	0.00052328	0.497465	169461
0.0008943	0.000523429	0.497369	169535
0.0008946	0.000523578	0.497274	169609
0.0008949	0.000523728	0.497178	169683
0.0008952	0.000523877	0.497082	169757
0.0008955	0.000524026	0.496987	169831
0.0008958	0.000524175	0.496891	169905
0.0008961	0.000524324	0.496795	169978
0.0008964	0.000524473	0.496699	170052
0.0008967	0.000524622	0.496603	170126
0.000897	0.000524771	0.496508	170200
0.0008973	0.00052492	0.496412	170274
0.0008976	0.000525069	0.496316	170348
0.0008979	0.000525218	0.496219	170422
0.0008982	0.000525367	0.496123	170496
0.0008985	0.000525515	0.496027	170570
0.0008988	0.000525664	0.495931	170644
0.0008991	0.000525813	0.495835	170718
0.0008994	0.000525962	0.495739	170792
0.0008997	0.00052611	0.495642	170866
0.0009	0.000526259	0.495546	170939
0.0009003	0.000526408	0.495449	171013
0.0009006	0.000526556	0.495353	171087
0.0009009	0.000526705	0.495257	171161
0.0009012	0.000526853	0.49516	171235
0.0009015	0.000527002	0.495064	171309
0.0009018	0.00052715	0.494967	171383
0.0009021	0.000527299	0.49487	171457
0.0009024	0.000527447	0.494774	171531
0.0009027	0.000527596	0.494677	171605
0.000903	0.000527744	0.49458	171679
0.0009033	0.000527893	0.494483	171753
0.0009036	0.000528041	0.494386	171827
0.0009039	0.000528189	0.49429	171901
0.0009042	0.000528337	0.494193	171975
0.0009045	0.000528486	0.494096	172049
0.0009048	0.000528634	0.493999	172123
0.0009051	0.000528782	0.493902	172197
0.0009054	0.00052893	0.493804	172272
0.0009057	0.000529078	0.493707	172346
0.000906	0.000529227	0.49361	172420
0.0009063	0.000529375	0.493513	172494
0.0009066	0.000529523	0.493416	172568
0.0009069	0.000529671	0.493318	172642
0.0009072	0.000529819	0.493221	172716
0.0009075	0.000529967	0.493124	172790
0.0009078	0.000530114	0.493026	172864
0.0009081	0.000530262	0.492929	172938
0.0009084	0.00053041	0.492831	173012
0.0009087	0.000530558	0.492734	173086
0.000909	0.000530706	0.492636	173160
0.0009093	0.000530854	0.492538	173235
0.0009096	0.000531001	0.492441	173309
0.0009099	0.000531149	0.492343	173383
0.0009102	0.000531297	0.492245	173457
0.0009105	0.000531444	0.492147	173531
0.0009108	0.000531592	0.492049	173605
0.0009111	0.00053174	0.491952	173679
0.0009114	0.000531887	0.491854	173753
0.0009117	0.000532035	0.491756	173828
0.000912	0.000532182	0.491658	173902
0.0009123	0.00053233	0.49156	173976
0.0009126	0.000532477	0.491461	174050
0.0009129	0.000532625	0.491363	174124
0.0009132	0.000532772	0.491265	174198
0.0009135	0.000532919	0.491167	174273
0.0009138	0.000533067	0.491069	174347
0.0009141	0.000533214	0.49097	174421
0.0009144	0.000533361	0.490872	174495
0.0009147	0.000533509	0.490774	174569
0.000915	0.000533656	0.490675	174643
0.0009153	0.000533803	0.490577	174718
0.0009156	0.00053395	0.490478	174792
0.0009159	0.000534097	0.49038	174866
0.0009162	0.000534244	0.490281	174940
0.0009165	0.000534391	0.490182	175014
0.0009168	0.000534539	0.490084	175089
0.0009171	0.000534686	0.489985	175163
0.0009174	0.000534832	0.489886	175237
0.0009177	0.000534979	0.489787	175311
0.000918	0.000535126	0.489688	175386
0.0009183	0.000535273	0.48959	175460
0.0009186	0.00053542	0.489491	175534
0.0009189	0.000535567	0.489392	175608
0.0009192	0.000535714	0.489293	175682
0.0009195	0.000535861	0.489194	175757
0.0009198	0.000536007	0.489094	175831
0.0009201	0.000536154	0.488995	175905
0.0009204	0.000536301	0.488896	175979
0.0009207	0.000536447	0.488797	176054
0.000921	0.000536594	0.488698	176128
0.0009213	0.000536741	0.488598	176202
0.0009216	0.000536887	0.488499	176277
0.0009219	0.000537034	0.488399	176351
0.0009222	0.00053718	0.4883	176425
0.0009225	0.000537327	0.488201	176499
0.0009228	0.000537473	0.488101	176574
0.0009231	0.000537619	0.488001	176648
0.0009234	0.000537766	0.487902	176722
0.0009237	0.000537912	0.487802	176797
0.000924	0.000538059	0.487702	176871
0.0009243	0.000538205	0.487603	176945
0.0009246	0.000538351	0.487503	177019
0.0009249	0.000538497	0.487403	177094
0.0009252	0.000538644	0.487303	177168
0.0009255	0.00053879	0.487203	177242
0.0009258	0.000538936	0.487103	177317
0.0009261	0.000539082	0.487003	177391
0.0009264	0.000539228	0.486903	177465
0.0009267	0.000539374	0.486803	177540
0.000927	0.00053952	0.486703	177614
0.0009273	0.000539666	0.486603	177688
0.0009276	0.000539812	0.486503	177763
0.0009279	0.000539958	0.486403	177837
0.0009282	0.000540104	0.486302	177911
0.0009285	0.00054025	0.486202	177986
0.0009288	0.000540396	0.486102	178060
0.0009291	0.000540541	0.486001	178135
0.0009294	0.000540687	0.485901	178209
0.0009297	0.000540833	0.4858	178283
0.00093	0.000540979	0.4857	178358
0.0009303	0.000541124	0.485599	178432
0.0009306	0.00054127	0.485499	178506
0.0009309	0.000541416	0.485398	178581
0.0009312	0.000541561	0.485297	178655
0.0009315	0.000541707	0.485197	178730
0.0009318	0.000541852	0.485096	178804
0.0009321	0.000541998	0.484995	178878
0.0009324	0.000542143	0.484894	178953
0.0009327	0.000542289	0.484793	179027
0.000933	0.000542434	0.484692	179101
0.0009333	0.00054258	0.484591	179176
0.0009336	0.000542725	0.48449	179250
0.0009339	0.00054287	0.484389	179325
0.0009342	0.000543016	0.484288	179399
0.0009345	0.000543161	0.484187	179473
0.0009348	0.000543306	0.484086	179548
0.0009351	0.000543451	0.483984	179622
0.0009354	0.000543597	0.483883	179697
0.0009357	0.000543742	0.483782	179771
0.000936	0.000543887	0.48368	179846
0.0009363	0.000544032	0.483579	179920
0.0009366	0.000544177	0.483477	179994
0.0009369	0.000544322	0.483376	180069
0.0009372	0.000544467	0.483274	180143
0.0009375	0.000544612	0.483173	180218
0.0009378	0.000544757	0.483071	180292
0.0009381	0.000544902	0.48297	180367
0.0009384	0.000545047	0.482868	180441
0.0009387	0.000545192	0.482766	180516
0.000939	0.000545336	0.482664	180590
0.0009393	0.000545481	0.482562	180664
0.0009396	0.000545626	0.482461	180739
0.0009399	0.000545771	0.482359	180813
0.0009402	0.000545915	0.482257	180888
0.0009405	0.00054606	0.482155	180962
0.0009408	0.000546205	0.482053	181037
0.0009411	0.000546349	0.481951	181111
0.0009414	0.000546494	0.481848	181186
0.0009417	0.000546638	0.481746	181260
0.000942	0.000546783	0.481644	181335
0.0009423	0.000546927	0.481542	181409
0.0009426	0.000547072	0.48144	181484
0.0009429	0.000547216	0.481337	181558
0.0009432	0.000547361	0.481235	181632
0.0009435	0.000547505	0.481132	181707
0.0009438	0.000547649	0.48103	181781
0.0009441	0.000547794	0.480927	181856
0.0009444	0.000547938	0.480825	181930
0.0009447	0.000548082	0.480722	182005
0.000945	0.000548226	0.48062	182079
0.0009453	0.00054837	0.480517	182154
0.0009456	0.000548515	0.480414	182228
0.0009459	0.000548659	0.480312	182303
0.0009462	0.000548803	0.480209	182377
0.0009465	0.000548947	0.480106	182452
0.0009468	0.000549091	0.480003	182526
0.0009471	0.000549235	0.4799	182601
0.0009474	0.000549379	0.479797	182675
0.0009477	0.000549523	0.479694	182750
0.000948	0.000549667	0.479591	182824
0.0009483	0.00054981	0.479488	182899
0.0009486	0.000549954	0.479385	182973
0.0009489	0.000550098	0.479282	183048
0.0009492	0.000550242	0.479178	183122
0.0009495	0.000550386	0.479075	183197
0.0009498	0.000550529	0.478972	183272
0.0009501	0.000550673	0.478869	183346
0.0009504	0.000550817	0.478765	183421
0.0009507	0.00055096	0.478662	183495
0.000951	0.000551104	0.478558	183570
0.0009513	0.000551247	0.478455	183644
0.0009516	0.000551391	0.478351	183719
0.0009519	0.000551534	0.478248	183793
0.0009522	0.000551678	0.478144	183868
0.0009525	0.000551821	0.47804	183942
0.0009528	0.000551965	0.477937	184017
0.0009531	0.000552108	0.477833	184091
0.0009534	0.000552251	0.477729	184166
0.0009537	0.000552395	0.477625	184240
0.000954	0.000552538	0.477521	184315
0.0009543	0.000552681	0.477417	184389
0.0009546	0.000552824	0.477313	184464
0.0009549	0.000552968	0.477209	184539
0.0009552	0.000553111	0.477105	184613
0.0009555	0.000553254	0.477001	184688
0.0009558	0.000553397	0.476897	184762
0.0009561	0.00055354	0.476793	184837
0.0009564	0.000553683	0.476689	184911
0.0009567	0.000553826	0.476584	184986
0.000957	0.000553969	0.47648	185060
0.0009573	0.000554112	0.476376	185135
0.0009576	0.000554255	0.476271	185209
0.0009579	0.000554398	0.476167	185284
0.0009582	0.00055454	0.476062	185359
0.0009585	0.000554683	0.475958	185433
0.0009588	0.000554826	0.475853	185508
0.0009591	0.000554969	0.475749	185582
0.0009594	0.000555112	0.475644	185657
0.0009597	0.000555254	0.475539	185731
0.00096	0.000555397	0.475435	185806
0.0009603	0.000555539	0.47533	185880
0.0009606	0.000555682	0.475225	185955
0.0009609	0.000555825	0.47512	186030
0.0009612	0.000555967	0.475015	186104
0.0009615	0.00055611	0.47491	186179
0.0009618	0.000556252	0.474805	186253
0.0009621	0.000556394	0.4747	186328
0.0009624	0.000556537	0.474595	186402
0.0009627	0.000556679	0.47449	186477
0.000963	0.000556822	0.474385	186552
0.0009633	0.000556964	0.47428	186626
0.0009636	0.000557106	0.474174	186701
0.0009639	0.000557248	0.474069	186775
0.0009642	0.000557391	0.473964	186850
0.0009645	0.000557533	0.473859	186924
0.0009648	0.000557675	0.473753	186999
0.0009651	0.000557817	0.473648	187073
0.0009654	0.000557959	0.473542	187148
0.0009657	0.000558101	0.473437	187223
0.000966	0.000558243	0.473331	187297
0.0009663	0.000558385	0.473225	187372
0.0009666	0.000558527	0.47312	187446
0.0009669	0.000558669	0.473014	187521
0.0009672	0.000558811	0.472908	187595
0.0009675	0.000558953	0.472803	187670
0.0009678	0.000559095	0.472697	187745
0.0009681	0.000559236	0.472591	187819
0.0009684	0.000559378	0.472485	187894
0.0009687	0.00055952	0.472379	187968
0.000969	0.000559662	0.472273	188043
0.0009693	0.000559803	0.472167	188117
0.0009696	0.000559945	0.472061	188192
0.0009699	0.000560086	0.471955	188267
0.0009702	0.000560228	0.471849	188341
0.0009705	0.00056037	0.471742	188416
0.0009708	0.000560511	0.471636	188490
0.0009711	0.000560653	0.47153	188565
0.0009714	0.000560794	0.471424	188639
0.0009717	0.000560935	0.471317	188714
0.000972	0.000561077	0.471211	188789
0.0009723	0.000561218	0.471104	188863
0.0009726	0.000561359	0.470998	188938
0.0009729	0.000561501	0.470891	189012
0.0009732	0.000561642	0.470785	189087
0.0009735	0.000561783	0.470678	189161
0.0009738	0.000561924	0.470571	189236
0.0009741	0.000562066	0.470465	189310
0.0009744	0.000562207	0.470358	189385
0.0009747	0.000562348	0.470251	189460
0.000975	0.000562489	0.470144	189534
0.0009753	0.00056263	0.470037	189609
0.0009756	0.000562771	0.469931	189683
0.0009759	0.000562912	0.469824	189758
0.0009762	0.000563053	0.469717	189832
0.0009765	0.000563194	0.46961	189907
0.0009768	0.000563334	0.469502	189982
0.0009771	0.000563475	0.469395	190056
0.0009774	0.000563616	0.469288	190131
0.0009777	0.000563757	0.469181	190205
0.000978	0.000563898	0.469074	190280
0.0009783	0.000564038	0.468966	190354
0.0009786	0.000564179	0.468859	190429
0.0009789	0.00056432	0.468752	190503
0.0009792	0.00056446	0.468644	190578
0.0009795	0.000564601	0.468537	190653
0.0009798	0.000564741	0.468429	190727
0.0009801	0.000564882	0.468322	190802
0.0009804	0.000565022	0.468214	190876
0.0009807	0.000565163	0.468107	190951
0.000981	0.000565303	0.467999	191025
0.0009813	0.000565444	0.467891	191100
0.0009816	0.000565584	0.467783	191174
0.0009819	0.000565724	0.467676	191249
0.0009822	0.000565865	0.467568	191323
0.0009825	0.000566005	0.46746	191398
0.0009828	0.000566145	0.467352	191473
0.0009831	0.000566285	0.467244	191547
0.0009834	0.000566425	0.467136	191622
0.0009837	0.000566566	0.467028	191696
0.000984	0.000566706	0.46692	191771
0.0009843	0.000566846	0.466812	191845
0.0009846	0.000566986	0.466703	191920
0.0009849	0.000567126	0.466595	191994
0.0009852	0.000567266	0.466487	192069
0.0009855	0.000567406	0.466379	192143
0.0009858	0.000567545	0.46627	192218
0.0009861	0.000567685	0.466162	192292
0.0009864	0.000567825	0.466054	192367
0.0009867	0.000567965	0.465945	192441
0.000987	0.000568105	0.465837	192516
0.0009873	0.000568244	0.465728	192590
0.0009876	0.000568384	0.465619	192665
0.0009879	0.000568524	0.465511	192740
0.0009882	0.000568663	0.465402	192814
0.0009885	0.000568803	0.465293	192889
0.0009888	0.000568943	0.465185	192963
0.0009891	0.000569082	0.465076	193038
0.0009894	0.000569222	0.464967	193112
0.0009897	0.000569361	0.464858	193187
0.00099	0.000569501	0.464749	193261
0.0009903	0.00056964	0.46464	193336
0.0009906	0.000569779	0.464531	193410
0.0009909	0.000569919	0.464422	193485
0.0009912	0.000570058	0.464313	193559
0.0009915	0.000570197	0.464204	193634
0.0009918	0.000570337	0.464095	193708
0.0009921	0.000570476	0.463985	193783
0.0009924	0.000570615	0.463876	193857
0.0009927	0.000570754	0.463767	193932
0.000993	0.000570893	0.463657	194006
0.0009933	0.000571032	0.463548	194081
0.0009936	0.000571171	0.463439	194155
0.0009939	0.00057131	0.463329	194229
0.0009942	0.000571449	0.46322	194304
0.0009945	0.000571588	0.46311	194378
0.0009948	0.000571727	0.463	194453
0.0009951	0.000571866	0.462891	194527
0.0009954	0.000572005	0.462781	194602
0.0009957	0.000572144	0.462671	194676
0.000996	0.000572283	0.462562	194751
0.0009963	0.000572421	0.462452	194825
0.0009966	0.00057256	0.462342	194900
0.0009969	0.000572699	0.462232	194974
0.0009972	0.000572837	0.462122	195049
0.0009975	0.000572976	0.462012	195123
0.0009978	0.000573115	0.461902	195197
0.0009981	0.000573253	0.461792	195272
0.0009984	0.000573392	0.461682	195346
0.0009987	0.00057353	0.461572	195421
0.000999	0.000573669	0.461461	195495
0.0009993	0.000573807	0.461351	195570
0.0009996	0.000573945	0.461241	195644
0.0009999	0.000574084	0.461131	195719
0.0010002	0.000574222	0.46102	195793
0.0010005	0.00057436	0.46091	195867
0.0010008	0.000574499	0.460799	195942
0.0010011	0.000574637	0.460689	196016
0.0010014	0.000574775	0.460578	196091
0.0010017	0.000574913	0.460468	196165
0.001002	0.000575051	0.460357	196239
0.0010023	0.000575189	0.460247	196314
0.0010026	0.000575327	0.460136	196388
0.0010029	0.000575466	0.460025	196463
0.0010032	0.000575603	0.459914	196537
0.0010035	0.000575741	0.459804	196611
0.0010038	0.000575879	0.459693	196686
0.0010041	0.000576017	0.459582	196760
0.0010044	0.000576155	0.459471	196835
0.0010047	0.000576293	0.45936	196909
0.001005	0.000576431	0.459249	196983
0.0010053	0.000576569	0.459138	197058
0.0010056	0.000576706	0.459027	197132
0.0010059	0.000576844	0.458915	197207
0.0010062	0.000576982	0.458804	197281
0.0010065	0.000577119	0.458693	197355
0.0010068	0.000577257	0.458582	197430
0.0010071	0.000577394	0.45847	197504
0.0010074	0.000577532	0.458359	197578
0.0010077	0.000577669	0.458248	197653
0.001008	0.000577807	0.458136	197727
0.0010083	0.000577944	0.458025	197801
0.0010086	0.000578082	0.457913	197876
0.0010089	0.000578219	0.457802	197950
0.0010092	0.000578356	0.45769	198024
0.0010095	0.000578494	0.457578	198099
0.0010098	0.000578631	0.457467	198173
0.0010101	0.000578768	0.457355	198247
0.0010104	0.000578905	0.457243	198322
0.0010107	0.000579042	0.457131	198396
0.001011	0.00057918	0.457019	198470
0.0010113	0.000579317	0.456907	198545
0.0010116	0.000579454	0.456795	198619
0.0010119	0.000579591	0.456683	198693
0.0010122	0.000579728	0.456571	198768
0.0010125	0.000579865	0.456459	198842
0.0010128	0.000580002	0.456347	198916
0.0010131	0.000580138	0.456235	198990
0.0010134	0.000580275	0.456123	199065
0.0010137	0.000580412	0.456011	199139
0.001014	0.000580549	0.455898	199213
0.0010143	0.000580686	0.455786	199287
0.0010146	0.000580822	0.455674	199362
0.0010149	0.000580959	0.455561	199436
0.0010152	0.000581096	0.455449	199510
0.0010155	0.000581232	0.455336	199585
0.0010158	0.000581369	0.455224	199659
0.0010161	0.000581505	0.455111	199733
0.0010164	0.000581642	0.454998	199807
0.0010167	0.000581778	0.454886	199881
0.001017	0.000581915	0.454773	199956
0.0010173	0.000582051	0.45466	200030
0.0010176	0.000582188	0.454548	200104
0.0010179	0.000582324	0.454435	200178
0.0010182	0.00058246	0.454322	200253
0.0010185	0.000582597	0.454209	200327
0.0010188	0.000582733	0.454096	200401
0.0010191	0.000582869	0.453983	200475
0.0010194	0.000583005	0.45387	200549
0.0010197	0.000583141	0.453757	200624
0.00102	0.000583278	0.453644	200698
0.0010203	0.000583414	0.453531	200772
0.0010206	0.00058355	0.453417	200846
0.0010209	0.000583686	0.453304	200920
0.0010212	0.000583822	0.453191	200995
0.0010215	0.000583958	0.453077	201069
0.0010218	0.000584094	0.452964	201143
0.0010221	0.000584229	0.452851	201217
0.0010224	0.000584365	0.452737	201291
0.0010227	0.000584501	0.452624	201365
0.001023	0.000584637	0.45251	201439
0.0010233	0.000584773	0.452397	201514
0.0010236	0.000584908	0.452283	201588
0.0010239	0.000585044	0.452169	201662
0.0010242	0.00058518	0.452055	201736
0.0010245	0.000585315	0.451942	201810
0.0010248	0.000585451	0.451828	201884
0.0010251	0.000585586	0.451714	201958
0.0010254	0.000585722	0.4516	202032
0.0010257	0.000585857	0.451486	202106
0.001026	0.000585993	0.451372	202181
0.0010263	0.000586128	0.451258	202255
0.0010266	0.000586263	0.451144	202329
0.0010269	0.000586399	0.45103	202403
0.0010272	0.000586534	0.450916	202477
0.0010275	0.000586669	0.450802	202551
0.0010278	0.000586804	0.450688	202625
0.0010281	0.00058694	0.450573	202699
0.0010284	0.000587075	0.450459	202773
0.0010287	0.00058721	0.450345	202847
0.001029	0.000587345	0.45023	202921
0.0010293	0.00058748	0.450116	202995
0.0010296	0.000587615	0.450002	203069
0.0010299	0.00058775	0.449887	203143
0.0010302	0.000587885	0.449772	203217
0.0010305	0.00058802	0.449658	203291
0.0010308	0.000588155	0.449543	203365
0.0010311	0.00058829	0.449429	203439
0.0010314	0.000588424	0.449314	203513
0.0010317	0.000588559	0.449199	203587
0.001032	0.000588694	0.449084	203661
0.0010323	0.000588829	0.448969	203735
0.0010326	0.000588963	0.448855	203809
0.0010329	0.000589098	0.44874	203883
0.0010332	0.000589233	0.448625	203957
0.0010335	0.000589367	0.44851	204031
0.0010338	0.000589502	0.448395	204105
0.0010341	0.000589636	0.44828	204179
0.0010344	0.000589771	0.448164	204253
0.0010347	0.000589905	0.448049	204327
0.001035	0.00059004	0.447934	204401
0.0010353	0.000590174	0.447819	204475
0.0010356	0.000590308	0.447703	204549
0.0010359	0.000590443	0.447588	204623
0.0010362	0.000590577	0.447473	204696
0.0010365	0.000590711	0.447357	204770
0.0010368	0.000590845	0.447242	204844
0.0010371	0.000590979	0.447126	204918
0.0010374	0.000591113	0.447011	204992
0.0010377	0.000591248	0.446895	205066
0.001038	0.000591382	0.44678	205140
0.0010383	0.000591516	0.446664	205214
0.0010386	0.00059165	0.446548	205287
0.0010389	0.000591784	0.446432	205361
0.0010392	0.000591917	0.446317	205435
0.0010395	0.000592051	0.446201	205509
0.0010398	0.000592185	0.446085	205583
0.0010401	0.000592319	0.445969	205657
