t(s)	x(m)	v(m/s)
0.0017916	0.000987624	-0.26853
0.0017919	0.000987543	-0.268735
0.0017922	0.000987462	-0.26894
0.0017925	0.000987382	-0.269145
0.0017928	0.000987301	-0.269349
0.0017931	0.00098722	-0.269554
0.0017934	0.000987139	-0.269758
0.0017937	0.000987058	-0.269962
0.001794	0.000986977	-0.270166
0.0017943	0.000986896	-0.27037
0.0017946	0.000986815	-0.270574
0.0017949	0.000986734	-0.270777
0.0017952	0.000986652	-0.270981
0.0017955	0.000986571	-0.271184
0.0017958	0.00098649	-0.271387
0.0017961	0.000986408	-0.27159
0.0017964	0.000986327	-0.271792
0.0017967	0.000986245	-0.271995
0.001797	0.000986164	-0.272197
0.0017973	0.000986082	-0.2724
0.0017976	0.000986	-0.272602
0.0017979	0.000985918	-0.272804
0.0017982	0.000985836	-0.273005
0.0017985	0.000985755	-0.273207
0.0017988	0.000985673	-0.273408
0.0017991	0.00098559	-0.27361
0.0017994	0.000985508	-0.273811
0.0017997	0.000985426	-0.274012
0.0018	0.000985344	-0.274213
0.0018003	0.000985262	-0.274413
0.0018006	0.000985179	-0.274614
0.0018009	0.000985097	-0.274814
0.0018012	0.000985014	-0.275014
0.0018015	0.000984932	-0.275214
0.0018018	0.000984849	-0.275414
0.0018021	0.000984767	-0.275614
0.0018024	0.000984684	-0.275813
0.0018027	0.000984601	-0.276013
0.001803	0.000984518	-0.276212
0.0018033	0.000984435	-0.276411
0.0018036	0.000984352	-0.27661
0.0018039	0.000984269	-0.276809
0.0018042	0.000984186	-0.277008
0.0018045	0.000984103	-0.277206
0.0018048	0.00098402	-0.277404
0.0018051	0.000983937	-0.277602
0.0018054	0.000983854	-0.2778
0.0018057	0.00098377	-0.277998
0.001806	0.000983687	-0.278196
0.0018063	0.000983603	-0.278393
0.0018066	0.00098352	-0.278591
0.0018069	0.000983436	-0.278788
0.0018072	0.000983352	-0.278985
0.0018075	0.000983269	-0.279182
0.0018078	0.000983185	-0.279379
0.0018081	0.000983101	-0.279575
0.0018084	0.000983017	-0.279772
0.0018087	0.000982933	-0.279968
0.001809	0.000982849	-0.280164
0.0018093	0.000982765	-0.28036
0.0018096	0.000982681	-0.280556
0.0018099	0.000982597	-0.280751
0.0018102	0.000982512	-0.280947
0.0018105	0.000982428	-0.281142
0.0018108	0.000982344	-0.281337
0.0018111	0.000982259	-0.281532
0.0018114	0.000982175	-0.281727
0.0018117	0.00098209	-0.281922
0.001812	0.000982006	-0.282116
0.0018123	0.000981921	-0.282311
0.0018126	0.000981836	-0.282505
0.0018129	0.000981752	-0.282699
0.0018132	0.000981667	-0.282893
0.0018135	0.000981582	-0.283087
0.0018138	0.000981497	-0.28328
0.0018141	0.000981412	-0.283474
0.0018144	0.000981327	-0.283667
0.0018147	0.000981242	-0.28386
0.001815	0.000981156	-0.284053
0.0018153	0.000981071	-0.284246
0.0018156	0.000980986	-0.284439
0.0018159	0.000980901	-0.284631
0.0018162	0.000980815	-0.284824
0.0018165	0.00098073	-0.285016
0.0018168	0.000980644	-0.285208
0.0018171	0.000980559	-0.2854
0.0018174	0.000980473	-0.285591
0.0018177	0.000980387	-0.285783
0.001818	0.000980301	-0.285974
0.0018183	0.000980216	-0.286166
0.0018186	0.00098013	-0.286357
0.0018189	0.000980044	-0.286548
0.0018192	0.000979958	-0.286739
0.0018195	0.000979872	-0.286929
0.0018198	0.000979786	-0.28712
0.0018201	0.000979699	-0.28731
0.0018204	0.000979613	-0.2875
0.0018207	0.000979527	-0.28769
0.001821	0.000979441	-0.28788
0.0018213	0.000979354	-0.28807
0.0018216	0.000979268	-0.288259
0.0018219	0.000979181	-0.288449
0.0018222	0.000979095	-0.288638
0.0018225	0.000979008	-0.288827
0.0018228	0.000978921	-0.289016
0.0018231	0.000978835	-0.289205
0.0018234	0.000978748	-0.289393
0.0018237	0.000978661	-0.289582
0.001824	0.000978574	-0.28977
0.0018243	0.000978487	-0.289958
0.0018246	0.0009784	-0.290146
0.0018249	0.000978313	-0.290334
0.0018252	0.000978226	-0.290522
0.0018255	0.000978139	-0.290709
0.0018258	0.000978052	-0.290897
0.0018261	0.000977964	-0.291084
0.0018264	0.000977877	-0.291271
0.0018267	0.00097779	-0.291458
0.001827	0.000977702	-0.291644
0.0018273	0.000977615	-0.291831
0.0018276	0.000977527	-0.292018
0.0018279	0.000977439	-0.292204
0.0018282	0.000977352	-0.29239
0.0018285	0.000977264	-0.292576
0.0018288	0.000977176	-0.292762
0.0018291	0.000977088	-0.292947
0.0018294	0.000977	-0.293133
0.0018297	0.000976912	-0.293318
0.00183	0.000976824	-0.293503
0.0018303	0.000976736	-0.293688
0.0018306	0.000976648	-0.293873
0.0018309	0.00097656	-0.294058
0.0018312	0.000976472	-0.294243
0.0018315	0.000976383	-0.294427
0.0018318	0.000976295	-0.294611
0.0018321	0.000976207	-0.294796
0.0018324	0.000976118	-0.294979
0.0018327	0.00097603	-0.295163
0.001833	0.000975941	-0.295347
0.0018333	0.000975852	-0.29553
0.0018336	0.000975764	-0.295714
0.0018339	0.000975675	-0.295897
0.0018342	0.000975586	-0.29608
0.0018345	0.000975497	-0.296263
0.0018348	0.000975408	-0.296446
0.0018351	0.000975319	-0.296628
0.0018354	0.00097523	-0.296811
0.0018357	0.000975141	-0.296993
0.001836	0.000975052	-0.297175
0.0018363	0.000974963	-0.297357
0.0018366	0.000974874	-0.297539
0.0018369	0.000974785	-0.29772
0.0018372	0.000974695	-0.297902
0.0018375	0.000974606	-0.298083
0.0018378	0.000974516	-0.298264
0.0018381	0.000974427	-0.298446
0.0018384	0.000974337	-0.298626
0.0018387	0.000974248	-0.298807
0.001839	0.000974158	-0.298988
0.0018393	0.000974068	-0.299168
0.0018396	0.000973979	-0.299348
0.0018399	0.000973889	-0.299529
0.0018402	0.000973799	-0.299708
0.0018405	0.000973709	-0.299888
0.0018408	0.000973619	-0.300068
0.0018411	0.000973529	-0.300247
0.0018414	0.000973439	-0.300427
0.0018417	0.000973349	-0.300606
0.001842	0.000973258	-0.300785
0.0018423	0.000973168	-0.300964
0.0018426	0.000973078	-0.301143
0.0018429	0.000972987	-0.301321
0.0018432	0.000972897	-0.3015
0.0018435	0.000972806	-0.301678
0.0018438	0.000972716	-0.301856
0.0018441	0.000972625	-0.302034
0.0018444	0.000972535	-0.302212
0.0018447	0.000972444	-0.302389
0.001845	0.000972353	-0.302567
0.0018453	0.000972263	-0.302744
0.0018456	0.000972172	-0.302922
0.0018459	0.000972081	-0.303099
0.0018462	0.00097199	-0.303275
0.0018465	0.000971899	-0.303452
0.0018468	0.000971808	-0.303629
0.0018471	0.000971717	-0.303805
0.0018474	0.000971625	-0.303982
0.0018477	0.000971534	-0.304158
0.001848	0.000971443	-0.304334
0.0018483	0.000971352	-0.304509
0.0018486	0.00097126	-0.304685
0.0018489	0.000971169	-0.304861
0.0018492	0.000971077	-0.305036
0.0018495	0.000970986	-0.305211
0.0018498	0.000970894	-0.305386
0.0018501	0.000970803	-0.305561
0.0018504	0.000970711	-0.305736
0.0018507	0.000970619	-0.305911
0.001851	0.000970527	-0.306085
0.0018513	0.000970435	-0.306259
0.0018516	0.000970344	-0.306434
0.0018519	0.000970252	-0.306608
0.0018522	0.00097016	-0.306781
0.0018525	0.000970068	-0.306955
0.0018528	0.000969975	-0.307129
0.0018531	0.000969883	-0.307302
0.0018534	0.000969791	-0.307475
0.0018537	0.000969699	-0.307648
0.001854	0.000969606	-0.307821
0.0018543	0.000969514	-0.307994
0.0018546	0.000969422	-0.308167
0.0018549	0.000969329	-0.308339
0.0018552	0.000969237	-0.308512
0.0018555	0.000969144	-0.308684
0.0018558	0.000969051	-0.308856
0.0018561	0.000968959	-0.309028
0.0018564	0.000968866	-0.309199
0.0018567	0.000968773	-0.309371
0.001857	0.00096868	-0.309542
0.0018573	0.000968588	-0.309714
0.0018576	0.000968495	-0.309885
0.0018579	0.000968402	-0.310056
0.0018582	0.000968309	-0.310227
0.0018585	0.000968215	-0.310397
0.0018588	0.000968122	-0.310568
0.0018591	0.000968029	-0.310738
0.0018594	0.000967936	-0.310908
0.0018597	0.000967843	-0.311078
0.00186	0.000967749	-0.311248
0.0018603	0.000967656	-0.311418
0.0018606	0.000967562	-0.311588
0.0018609	0.000967469	-0.311757
0.0018612	0.000967375	-0.311926
0.0018615	0.000967282	-0.312096
0.0018618	0.000967188	-0.312265
0.0018621	0.000967094	-0.312433
0.0018624	0.000967001	-0.312602
0.0018627	0.000966907	-0.312771
0.001863	0.000966813	-0.312939
0.0018633	0.000966719	-0.313107
0.0018636	0.000966625	-0.313275
0.0018639	0.000966531	-0.313443
0.0018642	0.000966437	-0.313611
0.0018645	0.000966343	-0.313779
0.0018648	0.000966249	-0.313946
0.0018651	0.000966155	-0.314114
0.0018654	0.00096606	-0.314281
0.0018657	0.000965966	-0.314448
0.001866	0.000965872	-0.314615
0.0018663	0.000965777	-0.314782
0.0018666	0.000965683	-0.314948
0.0018669	0.000965588	-0.315115
0.0018672	0.000965494	-0.315281
0.0018675	0.000965399	-0.315447
0.0018678	0.000965304	-0.315613
0.0018681	0.00096521	-0.315779
0.0018684	0.000965115	-0.315945
0.0018687	0.00096502	-0.31611
0.001869	0.000964925	-0.316276
0.0018693	0.00096483	-0.316441
0.0018696	0.000964735	-0.316606
0.0018699	0.00096464	-0.316771
0.0018702	0.000964545	-0.316936
0.0018705	0.00096445	-0.3171
0.0018708	0.000964355	-0.317265
0.0018711	0.00096426	-0.317429
0.0018714	0.000964165	-0.317593
0.0018717	0.000964069	-0.317758
0.001872	0.000963974	-0.317921
0.0018723	0.000963879	-0.318085
0.0018726	0.000963783	-0.318249
0.0018729	0.000963688	-0.318412
0.0018732	0.000963592	-0.318576
0.0018735	0.000963496	-0.318739
0.0018738	0.000963401	-0.318902
0.0018741	0.000963305	-0.319065
0.0018744	0.000963209	-0.319227
0.0018747	0.000963114	-0.31939
0.001875	0.000963018	-0.319552
0.0018753	0.000962922	-0.319715
0.0018756	0.000962826	-0.319877
0.0018759	0.00096273	-0.320039
0.0018762	0.000962634	-0.320201
0.0018765	0.000962538	-0.320362
0.0018768	0.000962442	-0.320524
0.0018771	0.000962345	-0.320685
0.0018774	0.000962249	-0.320846
0.0018777	0.000962153	-0.321007
0.001878	0.000962057	-0.321168
0.0018783	0.00096196	-0.321329
0.0018786	0.000961864	-0.32149
0.0018789	0.000961767	-0.32165
0.0018792	0.000961671	-0.321811
0.0018795	0.000961574	-0.321971
0.0018798	0.000961478	-0.322131
0.0018801	0.000961381	-0.322291
0.0018804	0.000961284	-0.322451
0.0018807	0.000961188	-0.32261
0.001881	0.000961091	-0.32277
0.0018813	0.000960994	-0.322929
0.0018816	0.000960897	-0.323088
0.0018819	0.0009608	-0.323247
0.0018822	0.000960703	-0.323406
0.0018825	0.000960606	-0.323565
0.0018828	0.000960509	-0.323723
0.0018831	0.000960412	-0.323882
0.0018834	0.000960315	-0.32404
0.0018837	0.000960217	-0.324198
0.001884	0.00096012	-0.324356
0.0018843	0.000960023	-0.324514
0.0018846	0.000959925	-0.324672
0.0018849	0.000959828	-0.324829
0.0018852	0.00095973	-0.324986
0.0018855	0.000959633	-0.325144
0.0018858	0.000959535	-0.325301
0.0018861	0.000959438	-0.325458
0.0018864	0.00095934	-0.325615
0.0018867	0.000959242	-0.325771
0.001887	0.000959145	-0.325928
0.0018873	0.000959047	-0.326084
0.0018876	0.000958949	-0.32624
0.0018879	0.000958851	-0.326396
0.0018882	0.000958753	-0.326552
0.0018885	0.000958655	-0.326708
0.0018888	0.000958557	-0.326864
0.0018891	0.000958459	-0.327019
0.0018894	0.000958361	-0.327175
0.0018897	0.000958263	-0.32733
0.00189	0.000958165	-0.327485
0.0018903	0.000958066	-0.32764
0.0018906	0.000957968	-0.327794
0.0018909	0.00095787	-0.327949
0.0018912	0.000957771	-0.328104
0.0018915	0.000957673	-0.328258
0.0018918	0.000957574	-0.328412
0.0018921	0.000957476	-0.328566
0.0018924	0.000957377	-0.32872
0.0018927	0.000957278	-0.328874
0.001893	0.00095718	-0.329027
0.0018933	0.000957081	-0.329181
0.0018936	0.000956982	-0.329334
0.0018939	0.000956883	-0.329487
0.0018942	0.000956785	-0.32964
0.0018945	0.000956686	-0.329793
0.0018948	0.000956587	-0.329946
0.0018951	0.000956488	-0.330098
0.0018954	0.000956389	-0.330251
0.0018957	0.000956289	-0.330403
0.001896	0.00095619	-0.330555
0.0018963	0.000956091	-0.330707
0.0018966	0.000955992	-0.330859
0.0018969	0.000955893	-0.331011
0.0018972	0.000955793	-0.331162
0.0018975	0.000955694	-0.331314
0.0018978	0.000955595	-0.331465
0.0018981	0.000955495	-0.331616
0.0018984	0.000955396	-0.331767
0.0018987	0.000955296	-0.331918
0.001899	0.000955196	-0.332069
0.0018993	0.000955097	-0.332219
0.0018996	0.000954997	-0.332369
0.0018999	0.000954897	-0.33252
0.0019002	0.000954798	-0.33267
0.0019005	0.000954698	-0.33282
0.0019008	0.000954598	-0.33297
0.0019011	0.000954498	-0.333119
0.0019014	0.000954398	-0.333269
0.0019017	0.000954298	-0.333418
0.001902	0.000954198	-0.333567
0.0019023	0.000954098	-0.333717
0.0019026	0.000953998	-0.333865
0.0019029	0.000953898	-0.334014
0.0019032	0.000953797	-0.334163
0.0019035	0.000953697	-0.334311
0.0019038	0.000953597	-0.33446
0.0019041	0.000953496	-0.334608
0.0019044	0.000953396	-0.334756
0.0019047	0.000953296	-0.334904
0.001905	0.000953195	-0.335052
0.0019053	0.000953094	-0.3352
0.0019056	0.000952994	-0.335347
0.0019059	0.000952893	-0.335494
0.0019062	0.000952793	-0.335642
0.0019065	0.000952692	-0.335789
0.0019068	0.000952591	-0.335936
0.0019071	0.00095249	-0.336083
0.0019074	0.000952389	-0.336229
0.0019077	0.000952289	-0.336376
0.001908	0.000952188	-0.336522
0.0019083	0.000952087	-0.336668
0.0019086	0.000951986	-0.336814
0.0019089	0.000951885	-0.33696
0.0019092	0.000951783	-0.337106
0.0019095	0.000951682	-0.337252
0.0019098	0.000951581	-0.337397
0.0019101	0.00095148	-0.337543
0.0019104	0.000951379	-0.337688
0.0019107	0.000951277	-0.337833
0.001911	0.000951176	-0.337978
0.0019113	0.000951074	-0.338123
0.0019116	0.000950973	-0.338267
0.0019119	0.000950872	-0.338412
0.0019122	0.00095077	-0.338556
0.0019125	0.000950668	-0.338701
0.0019128	0.000950567	-0.338845
0.0019131	0.000950465	-0.338989
0.0019134	0.000950363	-0.339132
0.0019137	0.000950262	-0.339276
0.001914	0.00095016	-0.33942
0.0019143	0.000950058	-0.339563
0.0019146	0.000949956	-0.339706
0.0019149	0.000949854	-0.339849
0.0019152	0.000949752	-0.339992
0.0019155	0.00094965	-0.340135
0.0019158	0.000949548	-0.340278
0.0019161	0.000949446	-0.34042
0.0019164	0.000949344	-0.340563
0.0019167	0.000949242	-0.340705
0.001917	0.000949139	-0.340847
0.0019173	0.000949037	-0.340989
0.0019176	0.000948935	-0.341131
0.0019179	0.000948832	-0.341272
0.0019182	0.00094873	-0.341414
0.0019185	0.000948628	-0.341555
0.0019188	0.000948525	-0.341697
0.0019191	0.000948423	-0.341838
0.0019194	0.00094832	-0.341979
0.0019197	0.000948217	-0.34212
0.00192	0.000948115	-0.34226
0.0019203	0.000948012	-0.342401
0.0019206	0.000947909	-0.342541
0.0019209	0.000947807	-0.342682
0.0019212	0.000947704	-0.342822
0.0019215	0.000947601	-0.342962
0.0019218	0.000947498	-0.343102
0.0019221	0.000947395	-0.343241
0.0019224	0.000947292	-0.343381
0.0019227	0.000947189	-0.34352
0.001923	0.000947086	-0.34366
0.0019233	0.000946983	-0.343799
0.0019236	0.00094688	-0.343938
0.0019239	0.000946776	-0.344077
0.0019242	0.000946673	-0.344215
0.0019245	0.00094657	-0.344354
0.0019248	0.000946467	-0.344492
0.0019251	0.000946363	-0.344631
0.0019254	0.00094626	-0.344769
0.0019257	0.000946156	-0.344907
0.001926	0.000946053	-0.345045
0.0019263	0.000945949	-0.345183
0.0019266	0.000945846	-0.34532
0.0019269	0.000945742	-0.345458
0.0019272	0.000945638	-0.345595
0.0019275	0.000945535	-0.345732
0.0019278	0.000945431	-0.345869
0.0019281	0.000945327	-0.346006
0.0019284	0.000945223	-0.346143
0.0019287	0.00094512	-0.34628
0.001929	0.000945016	-0.346416
0.0019293	0.000944912	-0.346552
0.0019296	0.000944808	-0.346689
0.0019299	0.000944704	-0.346825
0.0019302	0.0009446	-0.346961
0.0019305	0.000944495	-0.347096
0.0019308	0.000944391	-0.347232
0.0019311	0.000944287	-0.347368
0.0019314	0.000944183	-0.347503
0.0019317	0.000944079	-0.347638
0.001932	0.000943974	-0.347773
0.0019323	0.00094387	-0.347908
0.0019326	0.000943766	-0.348043
0.0019329	0.000943661	-0.348178
0.0019332	0.000943557	-0.348313
0.0019335	0.000943452	-0.348447
0.0019338	0.000943348	-0.348581
0.0019341	0.000943243	-0.348715
0.0019344	0.000943138	-0.348849
0.0019347	0.000943034	-0.348983
0.001935	0.000942929	-0.349117
0.0019353	0.000942824	-0.349251
0.0019356	0.000942719	-0.349384
0.0019359	0.000942615	-0.349517
0.0019362	0.00094251	-0.349651
0.0019365	0.000942405	-0.349784
0.0019368	0.0009423	-0.349917
0.0019371	0.000942195	-0.350049
0.0019374	0.00094209	-0.350182
0.0019377	0.000941985	-0.350314
0.001938	0.00094188	-0.350447
0.0019383	0.000941774	-0.350579
0.0019386	0.000941669	-0.350711
0.0019389	0.000941564	-0.350843
0.0019392	0.000941459	-0.350975
0.0019395	0.000941353	-0.351107
0.0019398	0.000941248	-0.351238
0.0019401	0.000941143	-0.35137
0.0019404	0.000941037	-0.351501
0.0019407	0.000940932	-0.351632
0.001941	0.000940826	-0.351763
0.0019413	0.000940721	-0.351894
0.0019416	0.000940615	-0.352024
0.0019419	0.00094051	-0.352155
0.0019422	0.000940404	-0.352286
0.0019425	0.000940298	-0.352416
0.0019428	0.000940192	-0.352546
0.0019431	0.000940087	-0.352676
0.0019434	0.000939981	-0.352806
0.0019437	0.000939875	-0.352936
0.001944	0.000939769	-0.353065
0.0019443	0.000939663	-0.353195
0.0019446	0.000939557	-0.353324
0.0019449	0.000939451	-0.353453
0.0019452	0.000939345	-0.353583
0.0019455	0.000939239	-0.353711
0.0019458	0.000939133	-0.35384
0.0019461	0.000939027	-0.353969
0.0019464	0.00093892	-0.354098
0.0019467	0.000938814	-0.354226
0.001947	0.000938708	-0.354354
0.0019473	0.000938602	-0.354482
0.0019476	0.000938495	-0.35461
0.0019479	0.000938389	-0.354738
0.0019482	0.000938282	-0.354866
0.0019485	0.000938176	-0.354994
0.0019488	0.000938069	-0.355121
0.0019491	0.000937963	-0.355248
0.0019494	0.000937856	-0.355376
0.0019497	0.00093775	-0.355503
0.00195	0.000937643	-0.35563
0.0019503	0.000937536	-0.355756
0.0019506	0.000937429	-0.355883
0.0019509	0.000937323	-0.35601
0.0019512	0.000937216	-0.356136
0.0019515	0.000937109	-0.356262
0.0019518	0.000937002	-0.356388
0.0019521	0.000936895	-0.356514
0.0019524	0.000936788	-0.35664
0.0019527	0.000936681	-0.356766
0.001953	0.000936574	-0.356891
0.0019533	0.000936467	-0.357017
0.0019536	0.00093636	-0.357142
0.0019539	0.000936253	-0.357267
0.0019542	0.000936146	-0.357392
0.0019545	0.000936038	-0.357517
0.0019548	0.000935931	-0.357642
0.0019551	0.000935824	-0.357767
0.0019554	0.000935716	-0.357891
0.0019557	0.000935609	-0.358016
0.001956	0.000935502	-0.35814
0.0019563	0.000935394	-0.358264
0.0019566	0.000935287	-0.358388
0.0019569	0.000935179	-0.358512
0.0019572	0.000935072	-0.358636
0.0019575	0.000934964	-0.358759
0.0019578	0.000934856	-0.358883
0.0019581	0.000934749	-0.359006
0.0019584	0.000934641	-0.359129
0.0019587	0.000934533	-0.359252
0.001959	0.000934425	-0.359375
0.0019593	0.000934318	-0.359498
0.0019596	0.00093421	-0.359621
0.0019599	0.000934102	-0.359743
0.0019602	0.000933994	-0.359865
0.0019605	0.000933886	-0.359988
0.0019608	0.000933778	-0.36011
0.0019611	0.00093367	-0.360232
0.0019614	0.000933562	-0.360354
0.0019617	0.000933454	-0.360475
0.001962	0.000933345	-0.360597
0.0019623	0.000933237	-0.360718
0.0019626	0.000933129	-0.36084
0.0019629	0.000933021	-0.360961
0.0019632	0.000932912	-0.361082
0.0019635	0.000932804	-0.361203
0.0019638	0.000932696	-0.361324
0.0019641	0.000932587	-0.361444
0.0019644	0.000932479	-0.361565
0.0019647	0.00093237	-0.361685
0.001965	0.000932262	-0.361806
0.0019653	0.000932153	-0.361926
0.0019656	0.000932045	-0.362046
0.0019659	0.000931936	-0.362166
0.0019662	0.000931827	-0.362286
0.0019665	0.000931719	-0.362405
0.0019668	0.00093161	-0.362525
0.0019671	0.000931501	-0.362644
0.0019674	0.000931392	-0.362763
0.0019677	0.000931283	-0.362882
0.001968	0.000931175	-0.363001
0.0019683	0.000931066	-0.36312
0.0019686	0.000930957	-0.363239
0.0019689	0.000930848	-0.363357
0.0019692	0.000930739	-0.363476
0.0019695	0.00093063	-0.363594
0.0019698	0.000930521	-0.363712
0.0019701	0.000930411	-0.36383
0.0019704	0.000930302	-0.363948
0.0019707	0.000930193	-0.364066
0.001971	0.000930084	-0.364184
0.0019713	0.000929975	-0.364301
0.0019716	0.000929865	-0.364419
0.0019719	0.000929756	-0.364536
0.0019722	0.000929646	-0.364653
0.0019725	0.000929537	-0.36477
0.0019728	0.000929428	-0.364887
0.0019731	0.000929318	-0.365004
0.0019734	0.000929209	-0.36512
0.0019737	0.000929099	-0.365237
0.001974	0.000928989	-0.365353
0.0019743	0.00092888	-0.36547
0.0019746	0.00092877	-0.365586
0.0019749	0.00092866	-0.365702
0.0019752	0.000928551	-0.365817
0.0019755	0.000928441	-0.365933
0.0019758	0.000928331	-0.366049
0.0019761	0.000928221	-0.366164
0.0019764	0.000928112	-0.36628
0.0019767	0.000928002	-0.366395
0.001977	0.000927892	-0.36651
0.0019773	0.000927782	-0.366625
0.0019776	0.000927672	-0.36674
0.0019779	0.000927562	-0.366854
0.0019782	0.000927452	-0.366969
0.0019785	0.000927341	-0.367083
0.0019788	0.000927231	-0.367198
0.0019791	0.000927121	-0.367312
0.0019794	0.000927011	-0.367426
0.0019797	0.000926901	-0.36754
0.00198	0.00092679	-0.367654
0.0019803	0.00092668	-0.367767
0.0019806	0.00092657	-0.367881
0.0019809	0.000926459	-0.367994
0.0019812	0.000926349	-0.368108
0.0019815	0.000926239	-0.368221
0.0019818	0.000926128	-0.368334
0.0019821	0.000926018	-0.368447
0.0019824	0.000925907	-0.368559
0.0019827	0.000925796	-0.368672
0.001983	0.000925686	-0.368785
0.0019833	0.000925575	-0.368897
0.0019836	0.000925464	-0.369009
0.0019839	0.000925354	-0.369121
0.0019842	0.000925243	-0.369233
0.0019845	0.000925132	-0.369345
0.0019848	0.000925021	-0.369457
0.0019851	0.00092491	-0.369569
0.0019854	0.0009248	-0.36968
0.0019857	0.000924689	-0.369791
0.001986	0.000924578	-0.369903
0.0019863	0.000924467	-0.370014
0.0019866	0.000924356	-0.370125
0.0019869	0.000924245	-0.370236
0.0019872	0.000924134	-0.370346
0.0019875	0.000924022	-0.370457
0.0019878	0.000923911	-0.370568
0.0019881	0.0009238	-0.370678
0.0019884	0.000923689	-0.370788
0.0019887	0.000923578	-0.370898
0.001989	0.000923466	-0.371008
0.0019893	0.000923355	-0.371118
0.0019896	0.000923244	-0.371228
0.0019899	0.000923132	-0.371337
0.0019902	0.000923021	-0.371447
0.0019905	0.000922909	-0.371556
0.0019908	0.000922798	-0.371666
0.0019911	0.000922686	-0.371775
0.0019914	0.000922575	-0.371884
0.0019917	0.000922463	-0.371992
0.001992	0.000922352	-0.372101
0.0019923	0.00092224	-0.37221
0.0019926	0.000922128	-0.372318
0.0019929	0.000922017	-0.372427
0.0019932	0.000921905	-0.372535
0.0019935	0.000921793	-0.372643
0.0019938	0.000921681	-0.372751
0.0019941	0.000921569	-0.372859
0.0019944	0.000921458	-0.372967
0.0019947	0.000921346	-0.373074
0.001995	0.000921234	-0.373182
0.0019953	0.000921122	-0.373289
0.0019956	0.00092101	-0.373396
0.0019959	0.000920898	-0.373503
0.0019962	0.000920786	-0.37361
0.0019965	0.000920674	-0.373717
0.0019968	0.000920561	-0.373824
0.0019971	0.000920449	-0.373931
0.0019974	0.000920337	-0.374037
0.0019977	0.000920225	-0.374143
0.001998	0.000920113	-0.37425
0.0019983	0.00092	-0.374356
0.0019986	0.000919888	-0.374462
0.0019989	0.000919776	-0.374568
0.0019992	0.000919663	-0.374673
0.0019995	0.000919551	-0.374779
0.0019998	0.000919438	-0.374884
0.0020001	0.000919326	-0.37499
0.0020004	0.000919213	-0.375095
0.0020007	0.000919101	-0.3752
0.002001	0.000918988	-0.375305
0.0020013	0.000918876	-0.37541
0.0020016	0.000918763	-0.375515
0.0020019	0.00091865	-0.375619
0.0020022	0.000918538	-0.375724
0.0020025	0.000918425	-0.375828
0.0020028	0.000918312	-0.375933
0.0020031	0.000918199	-0.376037
0.0020034	0.000918087	-0.376141
0.0020037	0.000917974	-0.376245
0.002004	0.000917861	-0.376348
0.0020043	0.000917748	-0.376452
0.0020046	0.000917635	-0.376556
0.0020049	0.000917522	-0.376659
0.0020052	0.000917409	-0.376762
0.0020055	0.000917296	-0.376866
0.0020058	0.000917183	-0.376969
0.0020061	0.00091707	-0.377071
0.0020064	0.000916957	-0.377174
0.0020067	0.000916843	-0.377277
0.002007	0.00091673	-0.37738
0.0020073	0.000916617	-0.377482
0.0020076	0.000916504	-0.377584
0.0020079	0.00091639	-0.377686
0.0020082	0.000916277	-0.377789
0.0020085	0.000916164	-0.37789
0.0020088	0.00091605	-0.377992
0.0020091	0.000915937	-0.378094
0.0020094	0.000915824	-0.378196
0.0020097	0.00091571	-0.378297
0.00201	0.000915597	-0.378398
0.0020103	0.000915483	-0.3785
0.0020106	0.000915369	-0.378601
0.0020109	0.000915256	-0.378702
0.0020112	0.000915142	-0.378803
0.0020115	0.000915029	-0.378903
0.0020118	0.000914915	-0.379004
0.0020121	0.000914801	-0.379104
0.0020124	0.000914687	-0.379205
0.0020127	0.000914574	-0.379305
0.002013	0.00091446	-0.379405
0.0020133	0.000914346	-0.379505
0.0020136	0.000914232	-0.379605
0.0020139	0.000914118	-0.379705
0.0020142	0.000914004	-0.379804
0.0020145	0.00091389	-0.379904
0.0020148	0.000913776	-0.380003
0.0020151	0.000913662	-0.380103
0.0020154	0.000913548	-0.380202
0.0020157	0.000913434	-0.380301
0.002016	0.00091332	-0.3804
0.0020163	0.000913206	-0.380499
0.0020166	0.000913092	-0.380597
0.0020169	0.000912978	-0.380696
0.0020172	0.000912863	-0.380794
0.0020175	0.000912749	-0.380893
0.0020178	0.000912635	-0.380991
0.0020181	0.000912521	-0.381089
0.0020184	0.000912406	-0.381187
0.0020187	0.000912292	-0.381285
0.002019	0.000912177	-0.381383
0.0020193	0.000912063	-0.38148
0.0020196	0.000911949	-0.381578
0.0020199	0.000911834	-0.381675
0.0020202	0.00091172	-0.381772
0.0020205	0.000911605	-0.38187
0.0020208	0.00091149	-0.381967
0.0020211	0.000911376	-0.382063
0.0020214	0.000911261	-0.38216
0.0020217	0.000911147	-0.382257
0.002022	0.000911032	-0.382354
0.0020223	0.000910917	-0.38245
0.0020226	0.000910802	-0.382546
0.0020229	0.000910688	-0.382642
0.0020232	0.000910573	-0.382739
0.0020235	0.000910458	-0.382835
0.0020238	0.000910343	-0.38293
0.0020241	0.000910228	-0.383026
0.0020244	0.000910113	-0.383122
0.0020247	0.000909998	-0.383217
0.002025	0.000909883	-0.383313
0.0020253	0.000909768	-0.383408
0.0020256	0.000909653	-0.383503
