t(s)	x(m)	v(m/s)	F(N)
0.0003747	0.000463252	1.19963	87793.9
0.000375	0.000463612	1.19953	87901
0.0003753	0.000463972	1.19943	88008.1
0.0003756	0.000464332	1.19933	88115.2
0.0003759	0.000464692	1.19924	88222.5
0.0003762	0.000465052	1.19914	88329.9
0.0003765	0.000465411	1.19904	88437.3
0.0003768	0.000465771	1.19894	88544.8
0.0003771	0.000466131	1.19884	88652.4
0.0003774	0.00046649	1.19874	88760.1
0.0003777	0.00046685	1.19864	88867.8
0.000378	0.000467209	1.19854	88975.7
0.0003783	0.000467569	1.19844	89083.6
0.0003786	0.000467929	1.19834	89191.6
0.0003789	0.000468288	1.19823	89299.7
0.0003792	0.000468647	1.19813	89407.9
0.0003795	0.000469007	1.19803	89516.2
0.0003798	0.000469366	1.19793	89624.5
0.0003801	0.000469726	1.19783	89732.9
0.0003804	0.000470085	1.19773	89841.5
0.0003807	0.000470444	1.19763	89950.1
0.000381	0.000470804	1.19753	90058.7
0.0003813	0.000471163	1.19742	90167.5
0.0003816	0.000471522	1.19732	90276.4
0.0003819	0.000471881	1.19722	90385.3
0.0003822	0.00047224	1.19712	90494.3
0.0003825	0.000472599	1.19702	90603.4
0.0003828	0.000472959	1.19692	90712.6
0.0003831	0.000473318	1.19681	90821.9
0.0003834	0.000473677	1.19671	90931.2
0.0003837	0.000474036	1.19661	91040.6
0.000384	0.000474395	1.1965	91150.2
0.0003843	0.000474754	1.1964	91259.8
0.0003846	0.000475112	1.1963	91369.5
0.0003849	0.000475471	1.1962	91479.2
0.0003852	0.00047583	1.19609	91589.1
0.0003855	0.000476189	1.19599	91699
0.0003858	0.000476548	1.19589	91809.1
0.0003861	0.000476906	1.19578	91919.2
0.0003864	0.000477265	1.19568	92029.4
0.0003867	0.000477624	1.19557	92139.6
0.000387	0.000477983	1.19547	92250
0.0003873	0.000478341	1.19537	92360.5
0.0003876	0.0004787	1.19526	92471
0.0003879	0.000479058	1.19516	92581.6
0.0003882	0.000479417	1.19505	92692.3
0.0003885	0.000479775	1.19495	92803.1
0.0003888	0.000480134	1.19484	92914
0.0003891	0.000480492	1.19474	93024.9
0.0003894	0.000480851	1.19463	93136
0.0003897	0.000481209	1.19453	93247.1
0.00039	0.000481567	1.19442	93358.3
0.0003903	0.000481926	1.19432	93469.6
0.0003906	0.000482284	1.19421	93581
0.0003909	0.000482642	1.19411	93692.5
0.0003912	0.000483	1.194	93804.1
0.0003915	0.000483359	1.1939	93915.7
0.0003918	0.000483717	1.19379	94027.4
0.0003921	0.000484075	1.19368	94139.2
0.0003924	0.000484433	1.19358	94251.1
0.0003927	0.000484791	1.19347	94363.1
0.000393	0.000485149	1.19337	94475.2
0.0003933	0.000485507	1.19326	94587.4
0.0003936	0.000485865	1.19315	94699.6
0.0003939	0.000486223	1.19305	94811.9
0.0003942	0.000486581	1.19294	94924.3
0.0003945	0.000486939	1.19283	95036.8
0.0003948	0.000487297	1.19272	95149.4
0.0003951	0.000487654	1.19262	95262.1
0.0003954	0.000488012	1.19251	95374.9
0.0003957	0.00048837	1.1924	95487.7
0.000396	0.000488728	1.19229	95600.7
0.0003963	0.000489085	1.19219	95713.7
0.0003966	0.000489443	1.19208	95826.8
0.0003969	0.000489801	1.19197	95940
0.0003972	0.000490158	1.19186	96053.2
0.0003975	0.000490516	1.19175	96166.6
0.0003978	0.000490873	1.19164	96280.1
0.0003981	0.000491231	1.19154	96393.6
0.0003984	0.000491588	1.19143	96507.2
0.0003987	0.000491945	1.19132	96620.9
0.000399	0.000492303	1.19121	96734.7
0.0003993	0.00049266	1.1911	96848.6
0.0003996	0.000493018	1.19099	96962.6
0.0003999	0.000493375	1.19088	97076.7
0.0004002	0.000493732	1.19077	97190.8
0.0004005	0.000494089	1.19066	97305.1
0.0004008	0.000494446	1.19055	97419.4
0.0004011	0.000494804	1.19044	97533.8
0.0004014	0.000495161	1.19033	97648.3
0.0004017	0.000495518	1.19022	97762.9
0.000402	0.000495875	1.19011	97877.5
0.0004023	0.000496232	1.19	97992.3
0.0004026	0.000496589	1.18989	98107.1
0.0004029	0.000496946	1.18978	98222.1
0.0004032	0.000497303	1.18967	98337.1
0.0004035	0.00049766	1.18956	98452.2
0.0004038	0.000498016	1.18945	98567.4
0.0004041	0.000498373	1.18934	98682.7
0.0004044	0.00049873	1.18923	98798.1
0.0004047	0.000499087	1.18911	98913.5
0.000405	0.000499444	1.189	99029.1
0.0004053	0.0004998	1.18889	99144.7
0.0004056	0.000500157	1.18878	99260.4
0.0004059	0.000500513	1.18867	99376.2
0.0004062	0.00050087	1.18855	99492.2
0.0004065	0.000501227	1.18844	99608.1
0.0004068	0.000501583	1.18833	99724.2
0.0004071	0.00050194	1.18822	99840.4
0.0004074	0.000502296	1.1881	99956.6
0.0004077	0.000502652	1.18799	100073
0.000408	0.000503009	1.18788	100189
0.0004083	0.000503365	1.18777	100306
0.0004086	0.000503721	1.18765	100423
0.0004089	0.000504078	1.18754	100539
0.0004092	0.000504434	1.18743	100656
0.0004095	0.00050479	1.18731	100773
0.0004098	0.000505146	1.1872	100890
0.0004101	0.000505503	1.18709	101007
0.0004104	0.000505859	1.18697	101124
0.0004107	0.000506215	1.18686	101241
0.000411	0.000506571	1.18674	101359
0.0004113	0.000506927	1.18663	101476
0.0004116	0.000507283	1.18651	101594
0.0004119	0.000507639	1.1864	101711
0.0004122	0.000507995	1.18628	101829
0.0004125	0.00050835	1.18617	101947
0.0004128	0.000508706	1.18605	102064
0.0004131	0.000509062	1.18594	102182
0.0004134	0.000509418	1.18582	102300
0.0004137	0.000509774	1.18571	102418
0.000414	0.000510129	1.18559	102537
0.0004143	0.000510485	1.18548	102655
0.0004146	0.000510841	1.18536	102773
0.0004149	0.000511196	1.18525	102892
0.0004152	0.000511552	1.18513	103010
0.0004155	0.000511907	1.18501	103129
0.0004158	0.000512263	1.1849	103248
0.0004161	0.000512618	1.18478	103367
0.0004164	0.000512974	1.18466	103486
0.0004167	0.000513329	1.18455	103605
0.000417	0.000513684	1.18443	103724
0.0004173	0.00051404	1.18431	103843
0.0004176	0.000514395	1.1842	103962
0.0004179	0.00051475	1.18408	104082
0.0004182	0.000515105	1.18396	104201
0.0004185	0.000515461	1.18384	104321
0.0004188	0.000515816	1.18373	104440
0.0004191	0.000516171	1.18361	104560
0.0004194	0.000516526	1.18349	104680
0.0004197	0.000516881	1.18337	104800
0.00042	0.000517236	1.18325	104920
0.0004203	0.000517591	1.18314	105040
0.0004206	0.000517946	1.18302	105160
0.0004209	0.000518301	1.1829	105280
0.0004212	0.000518655	1.18278	105401
0.0004215	0.00051901	1.18266	105521
0.0004218	0.000519365	1.18254	105642
0.0004221	0.00051972	1.18242	105762
0.0004224	0.000520075	1.1823	105883
0.0004227	0.000520429	1.18218	106004
0.000423	0.000520784	1.18206	106125
0.0004233	0.000521138	1.18194	106246
0.0004236	0.000521493	1.18183	106367
0.0004239	0.000521848	1.18171	106488
0.0004242	0.000522202	1.18158	106610
0.0004245	0.000522556	1.18146	106731
0.0004248	0.000522911	1.18134	106852
0.0004251	0.000523265	1.18122	106974
0.0004254	0.00052362	1.1811	107096
0.0004257	0.000523974	1.18098	107217
0.000426	0.000524328	1.18086	107339
0.0004263	0.000524682	1.18074	107461
0.0004266	0.000525037	1.18062	107583
0.0004269	0.000525391	1.1805	107705
0.0004272	0.000525745	1.18038	107827
0.0004275	0.000526099	1.18025	107950
0.0004278	0.000526453	1.18013	108072
0.0004281	0.000526807	1.18001	108195
0.0004284	0.000527161	1.17989	108317
0.0004287	0.000527515	1.17977	108440
0.000429	0.000527869	1.17964	108563
0.0004293	0.000528223	1.17952	108685
0.0004296	0.000528577	1.1794	108808
0.0004299	0.00052893	1.17928	108931
0.0004302	0.000529284	1.17915	109054
0.0004305	0.000529638	1.17903	109178
0.0004308	0.000529992	1.17891	109301
0.0004311	0.000530345	1.17878	109424
0.0004314	0.000530699	1.17866	109548
0.0004317	0.000531053	1.17854	109671
0.000432	0.000531406	1.17841	109795
0.0004323	0.00053176	1.17829	109919
0.0004326	0.000532113	1.17817	110043
0.0004329	0.000532466	1.17804	110167
0.0004332	0.00053282	1.17792	110291
0.0004335	0.000533173	1.17779	110415
0.0004338	0.000533527	1.17767	110539
0.0004341	0.00053388	1.17754	110663
0.0004344	0.000534233	1.17742	110788
0.0004347	0.000534586	1.17729	110912
0.000435	0.000534939	1.17717	111037
0.0004353	0.000535293	1.17704	111162
0.0004356	0.000535646	1.17692	111286
0.0004359	0.000535999	1.17679	111411
0.0004362	0.000536352	1.17667	111536
0.0004365	0.000536705	1.17654	111661
0.0004368	0.000537058	1.17641	111786
0.0004371	0.000537411	1.17629	111912
0.0004374	0.000537763	1.17616	112037
0.0004377	0.000538116	1.17604	112163
0.000438	0.000538469	1.17591	112288
0.0004383	0.000538822	1.17578	112414
0.0004386	0.000539175	1.17566	112539
0.0004389	0.000539527	1.17553	112665
0.0004392	0.00053988	1.1754	112791
0.0004395	0.000540232	1.17527	112917
0.0004398	0.000540585	1.17515	113043
0.0004401	0.000540938	1.17502	113169
0.0004404	0.00054129	1.17489	113296
0.0004407	0.000541642	1.17476	113422
0.000441	0.000541995	1.17464	113549
0.0004413	0.000542347	1.17451	113675
0.0004416	0.0005427	1.17438	113802
0.0004419	0.000543052	1.17425	113929
0.0004422	0.000543404	1.17412	114055
0.0004425	0.000543756	1.17399	114182
0.0004428	0.000544109	1.17386	114309
0.0004431	0.000544461	1.17374	114436
0.0004434	0.000544813	1.17361	114564
0.0004437	0.000545165	1.17348	114691
0.000444	0.000545517	1.17335	114818
0.0004443	0.000545869	1.17322	114946
0.0004446	0.000546221	1.17309	115074
0.0004449	0.000546573	1.17296	115201
0.0004452	0.000546925	1.17283	115329
0.0004455	0.000547276	1.1727	115457
0.0004458	0.000547628	1.17257	115585
0.0004461	0.00054798	1.17244	115713
0.0004464	0.000548332	1.17231	115841
0.0004467	0.000548683	1.17218	115969
0.000447	0.000549035	1.17205	116098
0.0004473	0.000549387	1.17192	116226
0.0004476	0.000549738	1.17178	116355
0.0004479	0.00055009	1.17165	116483
0.0004482	0.000550441	1.17152	116612
0.0004485	0.000550793	1.17139	116741
0.0004488	0.000551144	1.17126	116870
0.0004491	0.000551495	1.17113	116999
0.0004494	0.000551847	1.17099	117128
0.0004497	0.000552198	1.17086	117257
0.00045	0.000552549	1.17073	117386
0.0004503	0.0005529	1.1706	117516
0.0004506	0.000553251	1.17047	117645
0.0004509	0.000553603	1.17033	117775
0.0004512	0.000553954	1.1702	117905
0.0004515	0.000554305	1.17007	118034
0.0004518	0.000554656	1.16993	118164
0.0004521	0.000555007	1.1698	118294
0.0004524	0.000555358	1.16967	118424
0.0004527	0.000555708	1.16953	118555
0.000453	0.000556059	1.1694	118685
0.0004533	0.00055641	1.16927	118815
0.0004536	0.000556761	1.16913	118946
0.0004539	0.000557112	1.169	119076
0.0004542	0.000557462	1.16886	119207
0.0004545	0.000557813	1.16873	119338
0.0004548	0.000558164	1.16859	119468
0.0004551	0.000558514	1.16846	119599
0.0004554	0.000558865	1.16832	119730
0.0004557	0.000559215	1.16819	119861
0.000456	0.000559566	1.16805	119993
0.0004563	0.000559916	1.16792	120124
0.0004566	0.000560266	1.16778	120255
0.0004569	0.000560617	1.16765	120387
0.0004572	0.000560967	1.16751	120519
0.0004575	0.000561317	1.16738	120650
0.0004578	0.000561667	1.16724	120782
0.0004581	0.000562017	1.1671	120914
0.0004584	0.000562368	1.16697	121046
0.0004587	0.000562718	1.16683	121178
0.000459	0.000563068	1.16669	121310
0.0004593	0.000563418	1.16656	121442
0.0004596	0.000563768	1.16642	121575
0.0004599	0.000564117	1.16628	121707
0.0004602	0.000564467	1.16614	121840
0.0004605	0.000564817	1.16601	121973
0.0004608	0.000565167	1.16587	122105
0.0004611	0.000565517	1.16573	122238
0.0004614	0.000565866	1.16559	122371
0.0004617	0.000566216	1.16546	122504
0.000462	0.000566566	1.16532	122637
0.0004623	0.000566915	1.16518	122771
0.0004626	0.000567265	1.16504	122904
0.0004629	0.000567614	1.1649	123037
0.0004632	0.000567964	1.16476	123171
0.0004635	0.000568313	1.16462	123305
0.0004638	0.000568662	1.16449	123438
0.0004641	0.000569012	1.16435	123572
0.0004644	0.000569361	1.16421	123706
0.0004647	0.00056971	1.16407	123840
0.000465	0.00057006	1.16393	123974
0.0004653	0.000570409	1.16379	124108
0.0004656	0.000570758	1.16365	124243
0.0004659	0.000571107	1.16351	124377
0.0004662	0.000571456	1.16337	124512
0.0004665	0.000571805	1.16323	124646
0.0004668	0.000572154	1.16309	124781
0.0004671	0.000572503	1.16295	124916
0.0004674	0.000572852	1.1628	125051
0.0004677	0.0005732	1.16266	125186
0.000468	0.000573549	1.16252	125321
0.0004683	0.000573898	1.16238	125456
0.0004686	0.000574247	1.16224	125591
0.0004689	0.000574595	1.1621	125727
0.0004692	0.000574944	1.16196	125862
0.0004695	0.000575292	1.16181	125998
0.0004698	0.000575641	1.16167	126133
0.0004701	0.000575989	1.16153	126269
0.0004704	0.000576338	1.16139	126405
0.0004707	0.000576686	1.16124	126541
0.000471	0.000577035	1.1611	126677
0.0004713	0.000577383	1.16096	126813
0.0004716	0.000577731	1.16082	126950
0.0004719	0.000578079	1.16067	127086
0.0004722	0.000578428	1.16053	127222
0.0004725	0.000578776	1.16039	127359
0.0004728	0.000579124	1.16024	127496
0.0004731	0.000579472	1.1601	127632
0.0004734	0.00057982	1.15995	127769
0.0004737	0.000580168	1.15981	127906
0.000474	0.000580516	1.15967	128043
0.0004743	0.000580864	1.15952	128180
0.0004746	0.000581212	1.15938	128318
0.0004749	0.000581559	1.15923	128455
0.0004752	0.000581907	1.15909	128592
0.0004755	0.000582255	1.15894	128730
0.0004758	0.000582602	1.1588	128868
0.0004761	0.00058295	1.15865	129005
0.0004764	0.000583298	1.15851	129143
0.0004767	0.000583645	1.15836	129281
0.000477	0.000583993	1.15821	129419
0.0004773	0.00058434	1.15807	129557
0.0004776	0.000584687	1.15792	129696
0.0004779	0.000585035	1.15778	129834
0.0004782	0.000585382	1.15763	129972
0.0004785	0.000585729	1.15748	130111
0.0004788	0.000586077	1.15734	130250
0.0004791	0.000586424	1.15719	130388
0.0004794	0.000586771	1.15704	130527
0.0004797	0.000587118	1.15689	130666
0.00048	0.000587465	1.15675	130805
0.0004803	0.000587812	1.1566	130944
0.0004806	0.000588159	1.15645	131083
0.0004809	0.000588506	1.1563	131223
0.0004812	0.000588853	1.15616	131362
0.0004815	0.0005892	1.15601	131502
0.0004818	0.000589546	1.15586	131641
0.0004821	0.000589893	1.15571	131781
0.0004824	0.00059024	1.15556	131921
0.0004827	0.000590586	1.15541	132061
0.000483	0.000590933	1.15526	132201
0.0004833	0.00059128	1.15511	132341
0.0004836	0.000591626	1.15497	132481
0.0004839	0.000591973	1.15482	132622
0.0004842	0.000592319	1.15467	132762
0.0004845	0.000592665	1.15452	132903
0.0004848	0.000593012	1.15437	133043
0.0004851	0.000593358	1.15422	133184
0.0004854	0.000593704	1.15407	133325
0.0004857	0.00059405	1.15392	133466
0.000486	0.000594397	1.15377	133607
0.0004863	0.000594743	1.15361	133748
0.0004866	0.000595089	1.15346	133889
0.0004869	0.000595435	1.15331	134030
0.0004872	0.000595781	1.15316	134172
0.0004875	0.000596127	1.15301	134313
0.0004878	0.000596473	1.15286	134455
0.0004881	0.000596818	1.15271	134597
0.0004884	0.000597164	1.15256	134738
0.0004887	0.00059751	1.1524	134880
0.000489	0.000597856	1.15225	135022
0.0004893	0.000598201	1.1521	135165
0.0004896	0.000598547	1.15195	135307
0.0004899	0.000598892	1.15179	135449
0.0004902	0.000599238	1.15164	135592
0.0004905	0.000599583	1.15149	135734
0.0004908	0.000599929	1.15133	135877
0.0004911	0.000600274	1.15118	136019
0.0004914	0.00060062	1.15103	136162
0.0004917	0.000600965	1.15087	136305
0.000492	0.00060131	1.15072	136448
0.0004923	0.000601655	1.15057	136591
0.0004926	0.000602	1.15041	136735
0.0004929	0.000602346	1.15026	136878
0.0004932	0.000602691	1.1501	137021
0.0004935	0.000603036	1.14995	137165
0.0004938	0.000603381	1.14979	137308
0.0004941	0.000603726	1.14964	137452
0.0004944	0.00060407	1.14948	137596
0.0004947	0.000604415	1.14933	137740
0.000495	0.00060476	1.14917	137884
0.0004953	0.000605105	1.14902	138028
0.0004956	0.000605449	1.14886	138172
0.0004959	0.000605794	1.14871	138317
0.0004962	0.000606139	1.14855	138461
0.0004965	0.000606483	1.14839	138606
0.0004968	0.000606828	1.14824	138750
0.0004971	0.000607172	1.14808	138895
0.0004974	0.000607516	1.14792	139040
0.0004977	0.000607861	1.14777	139185
0.000498	0.000608205	1.14761	139330
0.0004983	0.000608549	1.14745	139475
0.0004986	0.000608894	1.1473	139620
0.0004989	0.000609238	1.14714	139766
0.0004992	0.000609582	1.14698	139911
0.0004995	0.000609926	1.14682	140057
0.0004998	0.00061027	1.14667	140202
0.0005001	0.000610614	1.14651	140348
0.0005004	0.000610958	1.14635	140494
0.0005007	0.000611302	1.14619	140640
0.000501	0.000611646	1.14603	140786
0.0005013	0.000611989	1.14587	140932
0.0005016	0.000612333	1.14571	141078
0.0005019	0.000612677	1.14555	141225
0.0005022	0.00061302	1.1454	141371
0.0005025	0.000613364	1.14524	141518
0.0005028	0.000613708	1.14508	141664
0.0005031	0.000614051	1.14492	141811
0.0005034	0.000614395	1.14476	141958
0.0005037	0.000614738	1.1446	142105
0.000504	0.000615081	1.14444	142252
0.0005043	0.000615425	1.14428	142399
0.0005046	0.000615768	1.14411	142547
0.0005049	0.000616111	1.14395	142694
0.0005052	0.000616454	1.14379	142841
0.0005055	0.000616797	1.14363	142989
0.0005058	0.00061714	1.14347	143137
0.0005061	0.000617483	1.14331	143284
0.0005064	0.000617826	1.14315	143432
0.0005067	0.000618169	1.14299	143580
0.000507	0.000618512	1.14282	143728
0.0005073	0.000618855	1.14266	143877
0.0005076	0.000619198	1.1425	144025
0.0005079	0.000619541	1.14234	144173
0.0005082	0.000619883	1.14217	144322
0.0005085	0.000620226	1.14201	144470
0.0005088	0.000620568	1.14185	144619
0.0005091	0.000620911	1.14169	144768
0.0005094	0.000621253	1.14152	144917
0.0005097	0.000621596	1.14136	145066
0.00051	0.000621938	1.14119	145215
0.0005103	0.000622281	1.14103	145364
0.0005106	0.000622623	1.14087	145513
0.0005109	0.000622965	1.1407	145663
0.0005112	0.000623307	1.14054	145812
0.0005115	0.000623649	1.14037	145962
0.0005118	0.000623992	1.14021	146112
0.0005121	0.000624334	1.14004	146262
0.0005124	0.000624676	1.13988	146412
0.0005127	0.000625017	1.13971	146562
0.000513	0.000625359	1.13955	146712
0.0005133	0.000625701	1.13938	146862
0.0005136	0.000626043	1.13922	147012
0.0005139	0.000626385	1.13905	147163
0.0005142	0.000626726	1.13889	147313
0.0005145	0.000627068	1.13872	147464
0.0005148	0.00062741	1.13855	147615
0.0005151	0.000627751	1.13839	147766
0.0005154	0.000628093	1.13822	147916
0.0005157	0.000628434	1.13805	148068
0.000516	0.000628776	1.13789	148219
0.0005163	0.000629117	1.13772	148370
0.0005166	0.000629458	1.13755	148521
0.0005169	0.000629799	1.13738	148673
0.0005172	0.000630141	1.13722	148824
0.0005175	0.000630482	1.13705	148976
0.0005178	0.000630823	1.13688	149128
0.0005181	0.000631164	1.13671	149280
0.0005184	0.000631505	1.13654	149432
0.0005187	0.000631846	1.13638	149584
0.000519	0.000632187	1.13621	149736
0.0005193	0.000632528	1.13604	149888
0.0005196	0.000632868	1.13587	150041
0.0005199	0.000633209	1.1357	150193
0.0005202	0.00063355	1.13553	150346
0.0005205	0.00063389	1.13536	150498
0.0005208	0.000634231	1.13519	150651
0.0005211	0.000634571	1.13502	150804
0.0005214	0.000634912	1.13485	150957
0.0005217	0.000635252	1.13468	151110
0.000522	0.000635593	1.13451	151263
0.0005223	0.000635933	1.13434	151417
0.0005226	0.000636273	1.13417	151570
0.0005229	0.000636614	1.134	151724
0.0005232	0.000636954	1.13383	151877
0.0005235	0.000637294	1.13365	152031
0.0005238	0.000637634	1.13348	152185
0.0005241	0.000637974	1.13331	152339
0.0005244	0.000638314	1.13314	152493
0.0005247	0.000638654	1.13297	152647
0.000525	0.000638994	1.1328	152801
0.0005253	0.000639334	1.13262	152956
0.0005256	0.000639673	1.13245	153110
0.0005259	0.000640013	1.13228	153265
0.0005262	0.000640353	1.1321	153419
0.0005265	0.000640692	1.13193	153574
0.0005268	0.000641032	1.13176	153729
0.0005271	0.000641371	1.13159	153884
0.0005274	0.000641711	1.13141	154039
0.0005277	0.00064205	1.13124	154194
0.000528	0.00064239	1.13106	154349
0.0005283	0.000642729	1.13089	154505
0.0005286	0.000643068	1.13072	154660
0.0005289	0.000643407	1.13054	154816
0.0005292	0.000643746	1.13037	154972
0.0005295	0.000644085	1.13019	155127
0.0005298	0.000644424	1.13002	155283
0.0005301	0.000644763	1.12984	155439
0.0005304	0.000645102	1.12967	155595
0.0005307	0.000645441	1.12949	155752
0.000531	0.00064578	1.12931	155908
0.0005313	0.000646119	1.12914	156064
0.0005316	0.000646458	1.12896	156221
0.0005319	0.000646796	1.12879	156377
0.0005322	0.000647135	1.12861	156534
0.0005325	0.000647473	1.12843	156691
0.0005328	0.000647812	1.12826	156848
0.0005331	0.00064815	1.12808	157005
0.0005334	0.000648489	1.1279	157162
0.0005337	0.000648827	1.12773	157319
0.000534	0.000649165	1.12755	157477
0.0005343	0.000649504	1.12737	157634
0.0005346	0.000649842	1.12719	157792
0.0005349	0.00065018	1.12701	157949
0.0005352	0.000650518	1.12684	158107
0.0005355	0.000650856	1.12666	158265
0.0005358	0.000651194	1.12648	158423
0.0005361	0.000651532	1.1263	158581
0.0005364	0.00065187	1.12612	158739
0.0005367	0.000652208	1.12594	158897
0.000537	0.000652545	1.12576	159056
0.0005373	0.000652883	1.12558	159214
0.0005376	0.000653221	1.1254	159373
0.0005379	0.000653558	1.12522	159532
0.0005382	0.000653896	1.12504	159690
0.0005385	0.000654233	1.12486	159849
0.0005388	0.000654571	1.12468	160008
0.0005391	0.000654908	1.1245	160167
0.0005394	0.000655245	1.12432	160327
0.0005397	0.000655583	1.12414	160486
0.00054	0.00065592	1.12396	160645
0.0005403	0.000656257	1.12378	160805
0.0005406	0.000656594	1.1236	160965
0.0005409	0.000656931	1.12342	161124
0.0005412	0.000657268	1.12323	161284
0.0005415	0.000657605	1.12305	161444
0.0005418	0.000657942	1.12287	161604
0.0005421	0.000658279	1.12269	161764
0.0005424	0.000658616	1.12251	161925
0.0005427	0.000658952	1.12232	162085
0.000543	0.000659289	1.12214	162245
0.0005433	0.000659626	1.12196	162406
0.0005436	0.000659962	1.12177	162567
0.0005439	0.000660299	1.12159	162727
0.0005442	0.000660635	1.12141	162888
0.0005445	0.000660972	1.12122	163049
0.0005448	0.000661308	1.12104	163210
0.0005451	0.000661644	1.12086	163372
0.0005454	0.00066198	1.12067	163533
0.0005457	0.000662317	1.12049	163694
0.000546	0.000662653	1.1203	163856
0.0005463	0.000662989	1.12012	164017
0.0005466	0.000663325	1.11993	164179
0.0005469	0.000663661	1.11975	164341
0.0005472	0.000663997	1.11956	164503
0.0005475	0.000664333	1.11938	164665
0.0005478	0.000664668	1.11919	164827
0.0005481	0.000665004	1.119	164989
0.0005484	0.00066534	1.11882	165151
0.0005487	0.000665675	1.11863	165314
0.000549	0.000666011	1.11845	165476
0.0005493	0.000666346	1.11826	165639
0.0005496	0.000666682	1.11807	165802
0.0005499	0.000667017	1.11788	165965
0.0005502	0.000667353	1.1177	166128
0.0005505	0.000667688	1.11751	166291
0.0005508	0.000668023	1.11732	166454
0.0005511	0.000668358	1.11713	166617
0.0005514	0.000668693	1.11695	166781
0.0005517	0.000669028	1.11676	166944
0.000552	0.000669363	1.11657	167108
0.0005523	0.000669698	1.11638	167271
0.0005526	0.000670033	1.11619	167435
0.0005529	0.000670368	1.116	167599
0.0005532	0.000670703	1.11582	167763
0.0005535	0.000671038	1.11563	167927
0.0005538	0.000671372	1.11544	168091
0.0005541	0.000671707	1.11525	168256
0.0005544	0.000672041	1.11506	168420
0.0005547	0.000672376	1.11487	168585
0.000555	0.00067271	1.11468	168749
0.0005553	0.000673045	1.11449	168914
0.0005556	0.000673379	1.1143	169079
0.0005559	0.000673713	1.11411	169244
0.0005562	0.000674047	1.11391	169409
0.0005565	0.000674382	1.11372	169574
0.0005568	0.000674716	1.11353	169739
0.0005571	0.00067505	1.11334	169904
0.0005574	0.000675384	1.11315	170070
0.0005577	0.000675718	1.11296	170235
0.000558	0.000676051	1.11276	170401
0.0005583	0.000676385	1.11257	170567
0.0005586	0.000676719	1.11238	170733
0.0005589	0.000677053	1.11219	170899
0.0005592	0.000677386	1.11199	171065
0.0005595	0.00067772	1.1118	171231
0.0005598	0.000678053	1.11161	171397
0.0005601	0.000678387	1.11142	171564
0.0005604	0.00067872	1.11122	171730
0.0005607	0.000679054	1.11103	171897
0.000561	0.000679387	1.11083	172064
0.0005613	0.00067972	1.11064	172230
0.0005616	0.000680053	1.11045	172397
0.0005619	0.000680386	1.11025	172564
0.0005622	0.000680719	1.11006	172731
0.0005625	0.000681052	1.10986	172899
0.0005628	0.000681385	1.10967	173066
0.0005631	0.000681718	1.10947	173233
0.0005634	0.000682051	1.10928	173401
0.0005637	0.000682384	1.10908	173569
0.000564	0.000682716	1.10888	173736
0.0005643	0.000683049	1.10869	173904
0.0005646	0.000683382	1.10849	174072
0.0005649	0.000683714	1.1083	174240
0.0005652	0.000684047	1.1081	174408
0.0005655	0.000684379	1.1079	174577
0.0005658	0.000684711	1.10771	174745
0.0005661	0.000685044	1.10751	174914
0.0005664	0.000685376	1.10731	175082
0.0005667	0.000685708	1.10711	175251
0.000567	0.00068604	1.10692	175420
0.0005673	0.000686372	1.10672	175588
0.0005676	0.000686704	1.10652	175757
0.0005679	0.000687036	1.10632	175927
0.0005682	0.000687368	1.10612	176096
0.0005685	0.0006877	1.10592	176265
0.0005688	0.000688032	1.10573	176434
0.0005691	0.000688363	1.10553	176604
0.0005694	0.000688695	1.10533	176774
0.0005697	0.000689026	1.10513	176943
0.00057	0.000689358	1.10493	177113
0.0005703	0.000689689	1.10473	177283
0.0005706	0.000690021	1.10453	177453
0.0005709	0.000690352	1.10433	177623
0.0005712	0.000690683	1.10413	177794
0.0005715	0.000691015	1.10393	177964
0.0005718	0.000691346	1.10373	178134
0.0005721	0.000691677	1.10353	178305
0.0005724	0.000692008	1.10332	178476
0.0005727	0.000692339	1.10312	178646
0.000573	0.00069267	1.10292	178817
0.0005733	0.000693001	1.10272	178988
0.0005736	0.000693331	1.10252	179159
0.0005739	0.000693662	1.10232	179330
0.0005742	0.000693993	1.10211	179502
0.0005745	0.000694323	1.10191	179673
0.0005748	0.000694654	1.10171	179845
0.0005751	0.000694984	1.10151	180016
0.0005754	0.000695315	1.1013	180188
0.0005757	0.000695645	1.1011	180360
0.000576	0.000695975	1.1009	180532
0.0005763	0.000696306	1.10069	180704
0.0005766	0.000696636	1.10049	180876
0.0005769	0.000696966	1.10028	181048
0.0005772	0.000697296	1.10008	181220
0.0005775	0.000697626	1.09988	181393
0.0005778	0.000697956	1.09967	181565
0.0005781	0.000698286	1.09947	181738
0.0005784	0.000698616	1.09926	181911
0.0005787	0.000698945	1.09906	182083
0.000579	0.000699275	1.09885	182256
0.0005793	0.000699605	1.09865	182429
0.0005796	0.000699934	1.09844	182603
0.0005799	0.000700264	1.09823	182776
0.0005802	0.000700593	1.09803	182949
0.0005805	0.000700923	1.09782	183123
0.0005808	0.000701252	1.09761	183296
0.0005811	0.000701581	1.09741	183470
0.0005814	0.00070191	1.0972	183644
0.0005817	0.000702239	1.09699	183817
0.000582	0.000702569	1.09679	183991
