t(s)	x(m)	v(m/s)	F(N)
0.0004011	0.000350499	0.848487	75942.1
0.0004014	0.000350754	0.848427	76015.4
0.0004017	0.000351008	0.848366	76088.8
0.000402	0.000351263	0.848306	76162.2
0.0004023	0.000351517	0.848245	76235.6
0.0004026	0.000351772	0.848184	76309.1
0.0004029	0.000352026	0.848123	76382.6
0.0004032	0.000352281	0.848062	76456.1
0.0004035	0.000352535	0.848001	76529.7
0.0004038	0.000352789	0.84794	76603.3
0.0004041	0.000353044	0.847879	76677
0.0004044	0.000353298	0.847818	76750.7
0.0004047	0.000353552	0.847757	76824.4
0.000405	0.000353807	0.847695	76898.1
0.0004053	0.000354061	0.847634	76971.9
0.0004056	0.000354315	0.847573	77045.7
0.0004059	0.00035457	0.847511	77119.6
0.0004062	0.000354824	0.84745	77193.5
0.0004065	0.000355078	0.847388	77267.4
0.0004068	0.000355332	0.847326	77341.4
0.0004071	0.000355587	0.847265	77415.4
0.0004074	0.000355841	0.847203	77489.4
0.0004077	0.000356095	0.847141	77563.5
0.000408	0.000356349	0.847079	77637.6
0.0004083	0.000356603	0.847017	77711.7
0.0004086	0.000356857	0.846955	77785.9
0.0004089	0.000357111	0.846893	77860.1
0.0004092	0.000357365	0.846831	77934.3
0.0004095	0.000357619	0.846769	78008.6
0.0004098	0.000357873	0.846707	78082.9
0.0004101	0.000358127	0.846645	78157.2
0.0004104	0.000358381	0.846582	78231.6
0.0004107	0.000358635	0.84652	78306
0.000411	0.000358889	0.846457	78380.5
0.0004113	0.000359143	0.846395	78454.9
0.0004116	0.000359397	0.846332	78529.5
0.0004119	0.000359651	0.84627	78604
0.0004122	0.000359905	0.846207	78678.6
0.0004125	0.000360159	0.846144	78753.2
0.0004128	0.000360413	0.846081	78827.9
0.0004131	0.000360666	0.846018	78902.6
0.0004134	0.00036092	0.845956	78977.3
0.0004137	0.000361174	0.845893	79052.1
0.000414	0.000361428	0.845829	79126.9
0.0004143	0.000361681	0.845766	79201.7
0.0004146	0.000361935	0.845703	79276.6
0.0004149	0.000362189	0.84564	79351.5
0.0004152	0.000362443	0.845577	79426.4
0.0004155	0.000362696	0.845513	79501.4
0.0004158	0.00036295	0.84545	79576.4
0.0004161	0.000363203	0.845386	79651.4
0.0004164	0.000363457	0.845323	79726.5
0.0004167	0.000363711	0.845259	79801.6
0.000417	0.000363964	0.845196	79876.8
0.0004173	0.000364218	0.845132	79952
0.0004176	0.000364471	0.845068	80027.2
0.0004179	0.000364725	0.845004	80102.4
0.0004182	0.000364978	0.84494	80177.7
0.0004185	0.000365232	0.844876	80253.1
0.0004188	0.000365485	0.844812	80328.4
0.0004191	0.000365739	0.844748	80403.8
0.0004194	0.000365992	0.844684	80479.3
0.0004197	0.000366245	0.84462	80554.7
0.00042	0.000366499	0.844556	80630.2
0.0004203	0.000366752	0.844491	80705.8
0.0004206	0.000367006	0.844427	80781.4
0.0004209	0.000367259	0.844363	80857
0.0004212	0.000367512	0.844298	80932.6
0.0004215	0.000367765	0.844234	81008.3
0.0004218	0.000368019	0.844169	81084
0.0004221	0.000368272	0.844104	81159.8
0.0004224	0.000368525	0.84404	81235.6
0.0004227	0.000368778	0.843975	81311.4
0.000423	0.000369032	0.84391	81387.2
0.0004233	0.000369285	0.843845	81463.1
0.0004236	0.000369538	0.84378	81539.1
0.0004239	0.000369791	0.843715	81615
0.0004242	0.000370044	0.84365	81691
0.0004245	0.000370297	0.843585	81767.1
0.0004248	0.00037055	0.843519	81843.1
0.0004251	0.000370803	0.843454	81919.3
0.0004254	0.000371056	0.843389	81995.4
0.0004257	0.000371309	0.843323	82071.6
0.000426	0.000371562	0.843258	82147.8
0.0004263	0.000371815	0.843192	82224.1
0.0004266	0.000372068	0.843127	82300.3
0.0004269	0.000372321	0.843061	82376.7
0.0004272	0.000372574	0.842995	82453
0.0004275	0.000372827	0.84293	82529.4
0.0004278	0.00037308	0.842864	82605.9
0.0004281	0.000373333	0.842798	82682.3
0.0004284	0.000373586	0.842732	82758.8
0.0004287	0.000373838	0.842666	82835.4
0.000429	0.000374091	0.8426	82912
0.0004293	0.000374344	0.842534	82988.6
0.0004296	0.000374597	0.842468	83065.2
0.0004299	0.000374849	0.842401	83141.9
0.0004302	0.000375102	0.842335	83218.6
0.0004305	0.000375355	0.842269	83295.4
0.0004308	0.000375607	0.842202	83372.2
0.0004311	0.00037586	0.842136	83449
0.0004314	0.000376113	0.842069	83525.9
0.0004317	0.000376365	0.842003	83602.8
0.000432	0.000376618	0.841936	83679.7
0.0004323	0.00037687	0.841869	83756.7
0.0004326	0.000377123	0.841802	83833.7
0.0004329	0.000377376	0.841735	83910.7
0.0004332	0.000377628	0.841668	83987.8
0.0004335	0.000377881	0.841601	84064.9
0.0004338	0.000378133	0.841534	84142.1
0.0004341	0.000378385	0.841467	84219.3
0.0004344	0.000378638	0.8414	84296.5
0.0004347	0.00037889	0.841333	84373.7
0.000435	0.000379143	0.841266	84451
0.0004353	0.000379395	0.841198	84528.4
0.0004356	0.000379647	0.841131	84605.7
0.0004359	0.0003799	0.841063	84683.2
0.0004362	0.000380152	0.840996	84760.6
0.0004365	0.000380404	0.840928	84838.1
0.0004368	0.000380657	0.84086	84915.6
0.0004371	0.000380909	0.840793	84993.1
0.0004374	0.000381161	0.840725	85070.7
0.0004377	0.000381413	0.840657	85148.4
0.000438	0.000381666	0.840589	85226
0.0004383	0.000381918	0.840521	85303.7
0.0004386	0.00038217	0.840453	85381.5
0.0004389	0.000382422	0.840385	85459.2
0.0004392	0.000382674	0.840317	85537
0.0004395	0.000382926	0.840249	85614.9
0.0004398	0.000383178	0.84018	85692.8
0.0004401	0.00038343	0.840112	85770.7
0.0004404	0.000383682	0.840044	85848.6
0.0004407	0.000383934	0.839975	85926.6
0.000441	0.000384186	0.839907	86004.6
0.0004413	0.000384438	0.839838	86082.7
0.0004416	0.00038469	0.839769	86160.8
0.0004419	0.000384942	0.839701	86238.9
0.0004422	0.000385194	0.839632	86317.1
0.0004425	0.000385446	0.839563	86395.3
0.0004428	0.000385698	0.839494	86473.6
0.0004431	0.00038595	0.839425	86551.9
0.0004434	0.000386201	0.839356	86630.2
0.0004437	0.000386453	0.839287	86708.5
0.000444	0.000386705	0.839218	86786.9
0.0004443	0.000386957	0.839148	86865.3
0.0004446	0.000387208	0.839079	86943.8
0.0004449	0.00038746	0.83901	87022.3
0.0004452	0.000387712	0.83894	87100.9
0.0004455	0.000387964	0.838871	87179.4
0.0004458	0.000388215	0.838801	87258
0.0004461	0.000388467	0.838732	87336.7
0.0004464	0.000388718	0.838662	87415.4
0.0004467	0.00038897	0.838592	87494.1
0.000447	0.000389222	0.838523	87572.9
0.0004473	0.000389473	0.838453	87651.7
0.0004476	0.000389725	0.838383	87730.5
0.0004479	0.000389976	0.838313	87809.4
0.0004482	0.000390228	0.838243	87888.3
0.0004485	0.000390479	0.838173	87967.2
0.0004488	0.000390731	0.838103	88046.2
0.0004491	0.000390982	0.838032	88125.2
0.0004494	0.000391233	0.837962	88204.3
0.0004497	0.000391485	0.837892	88283.4
0.00045	0.000391736	0.837821	88362.5
0.0004503	0.000391987	0.837751	88441.7
0.0004506	0.000392239	0.83768	88520.9
0.0004509	0.00039249	0.83761	88600.1
0.0004512	0.000392741	0.837539	88679.4
0.0004515	0.000392993	0.837468	88758.7
0.0004518	0.000393244	0.837397	88838
0.0004521	0.000393495	0.837327	88917.4
0.0004524	0.000393746	0.837256	88996.9
0.0004527	0.000393997	0.837185	89076.3
0.000453	0.000394248	0.837114	89155.8
0.0004533	0.0003945	0.837042	89235.4
0.0004536	0.000394751	0.836971	89314.9
0.0004539	0.000395002	0.8369	89394.5
0.0004542	0.000395253	0.836829	89474.2
0.0004545	0.000395504	0.836757	89553.9
0.0004548	0.000395755	0.836686	89633.6
0.0004551	0.000396006	0.836614	89713.4
0.0004554	0.000396257	0.836543	89793.2
0.0004557	0.000396508	0.836471	89873
0.000456	0.000396759	0.8364	89952.9
0.0004563	0.00039701	0.836328	90032.8
0.0004566	0.000397261	0.836256	90112.7
0.0004569	0.000397511	0.836184	90192.7
0.0004572	0.000397762	0.836112	90272.7
0.0004575	0.000398013	0.83604	90352.8
0.0004578	0.000398264	0.835968	90432.9
0.0004581	0.000398515	0.835896	90513
0.0004584	0.000398765	0.835824	90593.2
0.0004587	0.000399016	0.835752	90673.4
0.000459	0.000399267	0.835679	90753.6
0.0004593	0.000399518	0.835607	90833.9
0.0004596	0.000399768	0.835534	90914.2
0.0004599	0.000400019	0.835462	90994.6
0.0004602	0.00040027	0.835389	91075
0.0004605	0.00040052	0.835317	91155.4
0.0004608	0.000400771	0.835244	91235.9
0.0004611	0.000401021	0.835171	91316.4
0.0004614	0.000401272	0.835098	91396.9
0.0004617	0.000401522	0.835025	91477.5
0.000462	0.000401773	0.834952	91558.1
0.0004623	0.000402023	0.834879	91638.8
0.0004626	0.000402274	0.834806	91719.5
0.0004629	0.000402524	0.834733	91800.2
0.0004632	0.000402775	0.83466	91881
0.0004635	0.000403025	0.834587	91961.8
0.0004638	0.000403275	0.834513	92042.6
0.0004641	0.000403526	0.83444	92123.5
0.0004644	0.000403776	0.834366	92204.4
0.0004647	0.000404026	0.834293	92285.4
0.000465	0.000404277	0.834219	92366.4
0.0004653	0.000404527	0.834146	92447.4
0.0004656	0.000404777	0.834072	92528.5
0.0004659	0.000405027	0.833998	92609.6
0.0004662	0.000405277	0.833924	92690.7
0.0004665	0.000405528	0.83385	92771.9
0.0004668	0.000405778	0.833776	92853.1
0.0004671	0.000406028	0.833702	92934.4
0.0004674	0.000406278	0.833628	93015.7
0.0004677	0.000406528	0.833554	93097
0.000468	0.000406778	0.83348	93178.4
0.0004683	0.000407028	0.833405	93259.8
0.0004686	0.000407278	0.833331	93341.3
0.0004689	0.000407528	0.833256	93422.7
0.0004692	0.000407778	0.833182	93504.3
0.0004695	0.000408028	0.833107	93585.8
0.0004698	0.000408278	0.833033	93667.4
0.0004701	0.000408528	0.832958	93749.1
0.0004704	0.000408778	0.832883	93830.7
0.0004707	0.000409028	0.832808	93912.4
0.000471	0.000409277	0.832733	93994.2
0.0004713	0.000409527	0.832658	94076
0.0004716	0.000409777	0.832583	94157.8
0.0004719	0.000410027	0.832508	94239.7
0.0004722	0.000410277	0.832433	94321.6
0.0004725	0.000410526	0.832358	94403.5
0.0004728	0.000410776	0.832283	94485.5
0.0004731	0.000411026	0.832207	94567.5
0.0004734	0.000411275	0.832132	94649.6
0.0004737	0.000411525	0.832056	94731.7
0.000474	0.000411775	0.831981	94813.8
0.0004743	0.000412024	0.831905	94895.9
0.0004746	0.000412274	0.831829	94978.2
0.0004749	0.000412523	0.831754	95060.4
0.0004752	0.000412773	0.831678	95142.7
0.0004755	0.000413022	0.831602	95225
0.0004758	0.000413272	0.831526	95307.4
0.0004761	0.000413521	0.83145	95389.8
0.0004764	0.000413771	0.831374	95472.2
0.0004767	0.00041402	0.831298	95554.7
0.000477	0.000414269	0.831221	95637.2
0.0004773	0.000414519	0.831145	95719.7
0.0004776	0.000414768	0.831069	95802.3
0.0004779	0.000415017	0.830992	95884.9
0.0004782	0.000415267	0.830916	95967.6
0.0004785	0.000415516	0.830839	96050.3
0.0004788	0.000415765	0.830763	96133
0.0004791	0.000416014	0.830686	96215.8
0.0004794	0.000416264	0.830609	96298.6
0.0004797	0.000416513	0.830533	96381.5
0.00048	0.000416762	0.830456	96464.4
0.0004803	0.000417011	0.830379	96547.3
0.0004806	0.00041726	0.830302	96630.3
0.0004809	0.000417509	0.830225	96713.3
0.0004812	0.000417758	0.830147	96796.3
0.0004815	0.000418007	0.83007	96879.4
0.0004818	0.000418256	0.829993	96962.5
0.0004821	0.000418505	0.829916	97045.7
0.0004824	0.000418754	0.829838	97128.9
0.0004827	0.000419003	0.829761	97212.1
0.000483	0.000419252	0.829683	97295.4
0.0004833	0.000419501	0.829606	97378.7
0.0004836	0.00041975	0.829528	97462
0.0004839	0.000419999	0.82945	97545.4
0.0004842	0.000420247	0.829372	97628.9
0.0004845	0.000420496	0.829295	97712.3
0.0004848	0.000420745	0.829217	97795.8
0.0004851	0.000420994	0.829139	97879.4
0.0004854	0.000421243	0.829061	97963
0.0004857	0.000421491	0.828982	98046.6
0.000486	0.00042174	0.828904	98130.2
0.0004863	0.000421989	0.828826	98213.9
0.0004866	0.000422237	0.828748	98297.7
0.0004869	0.000422486	0.828669	98381.4
0.0004872	0.000422734	0.828591	98465.3
0.0004875	0.000422983	0.828512	98549.1
0.0004878	0.000423232	0.828434	98633
0.0004881	0.00042348	0.828355	98716.9
0.0004884	0.000423729	0.828276	98800.9
0.0004887	0.000423977	0.828197	98884.9
0.000489	0.000424225	0.828118	98968.9
0.0004893	0.000424474	0.828039	99053
0.0004896	0.000424722	0.82796	99137.1
0.0004899	0.000424971	0.827881	99221.3
0.0004902	0.000425219	0.827802	99305.5
0.0004905	0.000425467	0.827723	99389.7
0.0004908	0.000425716	0.827644	99474
0.0004911	0.000425964	0.827564	99558.3
0.0004914	0.000426212	0.827485	99642.7
0.0004917	0.00042646	0.827406	99727.1
0.000492	0.000426709	0.827326	99811.5
0.0004923	0.000426957	0.827246	99896
0.0004926	0.000427205	0.827167	99980.5
0.0004929	0.000427453	0.827087	100065
0.0004932	0.000427701	0.827007	100150
0.0004935	0.000427949	0.826927	100234
0.0004938	0.000428197	0.826847	100319
0.0004941	0.000428445	0.826767	100404
0.0004944	0.000428693	0.826687	100488
0.0004947	0.000428941	0.826607	100573
0.000495	0.000429189	0.826527	100658
0.0004953	0.000429437	0.826447	100743
0.0004956	0.000429685	0.826366	100828
0.0004959	0.000429933	0.826286	100913
0.0004962	0.000430181	0.826205	100998
0.0004965	0.000430429	0.826125	101083
0.0004968	0.000430677	0.826044	101168
0.0004971	0.000430925	0.825963	101253
0.0004974	0.000431172	0.825883	101338
0.0004977	0.00043142	0.825802	101423
0.000498	0.000431668	0.825721	101508
0.0004983	0.000431915	0.82564	101593
0.0004986	0.000432163	0.825559	101679
0.0004989	0.000432411	0.825478	101764
0.0004992	0.000432658	0.825397	101849
0.0004995	0.000432906	0.825315	101935
0.0004998	0.000433154	0.825234	102020
0.0005001	0.000433401	0.825153	102106
0.0005004	0.000433649	0.825071	102191
0.0005007	0.000433896	0.82499	102277
0.000501	0.000434144	0.824908	102362
0.0005013	0.000434391	0.824827	102448
0.0005016	0.000434639	0.824745	102534
0.0005019	0.000434886	0.824663	102619
0.0005022	0.000435133	0.824581	102705
0.0005025	0.000435381	0.824499	102791
0.0005028	0.000435628	0.824417	102877
0.0005031	0.000435875	0.824335	102963
0.0005034	0.000436123	0.824253	103049
0.0005037	0.00043637	0.824171	103134
0.000504	0.000436617	0.824089	103220
0.0005043	0.000436864	0.824006	103306
0.0005046	0.000437112	0.823924	103393
0.0005049	0.000437359	0.823841	103479
0.0005052	0.000437606	0.823759	103565
0.0005055	0.000437853	0.823676	103651
0.0005058	0.0004381	0.823594	103737
0.0005061	0.000438347	0.823511	103823
0.0005064	0.000438594	0.823428	103910
0.0005067	0.000438841	0.823345	103996
0.000507	0.000439088	0.823262	104082
0.0005073	0.000439335	0.823179	104169
0.0005076	0.000439582	0.823096	104255
0.0005079	0.000439829	0.823013	104342
0.0005082	0.000440076	0.82293	104428
0.0005085	0.000440323	0.822846	104515
0.0005088	0.00044057	0.822763	104602
0.0005091	0.000440817	0.82268	104688
0.0005094	0.000441063	0.822596	104775
0.0005097	0.00044131	0.822513	104862
0.00051	0.000441557	0.822429	104948
0.0005103	0.000441804	0.822345	105035
0.0005106	0.00044205	0.822261	105122
0.0005109	0.000442297	0.822178	105209
0.0005112	0.000442544	0.822094	105296
0.0005115	0.00044279	0.82201	105383
0.0005118	0.000443037	0.821926	105470
0.0005121	0.000443283	0.821841	105557
0.0005124	0.00044353	0.821757	105644
0.0005127	0.000443776	0.821673	105731
0.000513	0.000444023	0.821589	105818
0.0005133	0.000444269	0.821504	105905
0.0005136	0.000444516	0.82142	105993
0.0005139	0.000444762	0.821335	106080
0.0005142	0.000445009	0.821251	106167
0.0005145	0.000445255	0.821166	106255
0.0005148	0.000445501	0.821081	106342
0.0005151	0.000445748	0.820996	106429
0.0005154	0.000445994	0.820912	106517
0.0005157	0.00044624	0.820827	106604
0.000516	0.000446486	0.820742	106692
0.0005163	0.000446733	0.820656	106779
0.0005166	0.000446979	0.820571	106867
0.0005169	0.000447225	0.820486	106955
0.0005172	0.000447471	0.820401	107043
0.0005175	0.000447717	0.820315	107130
0.0005178	0.000447963	0.82023	107218
0.0005181	0.000448209	0.820144	107306
0.0005184	0.000448455	0.820059	107394
0.0005187	0.000448701	0.819973	107482
0.000519	0.000448947	0.819887	107570
0.0005193	0.000449193	0.819802	107658
0.0005196	0.000449439	0.819716	107746
0.0005199	0.000449685	0.81963	107834
0.0005202	0.000449931	0.819544	107922
0.0005205	0.000450177	0.819458	108010
0.0005208	0.000450423	0.819372	108098
0.0005211	0.000450668	0.819285	108186
0.0005214	0.000450914	0.819199	108275
0.0005217	0.00045116	0.819113	108363
0.000522	0.000451406	0.819026	108451
0.0005223	0.000451651	0.81894	108540
0.0005226	0.000451897	0.818853	108628
0.0005229	0.000452143	0.818766	108716
0.0005232	0.000452388	0.81868	108805
0.0005235	0.000452634	0.818593	108893
0.0005238	0.000452879	0.818506	108982
0.0005241	0.000453125	0.818419	109071
0.0005244	0.00045337	0.818332	109159
0.0005247	0.000453616	0.818245	109248
0.000525	0.000453861	0.818158	109337
0.0005253	0.000454107	0.818071	109426
0.0005256	0.000454352	0.817983	109514
0.0005259	0.000454598	0.817896	109603
0.0005262	0.000454843	0.817809	109692
0.0005265	0.000455088	0.817721	109781
0.0005268	0.000455334	0.817634	109870
0.0005271	0.000455579	0.817546	109959
0.0005274	0.000455824	0.817458	110048
0.0005277	0.000456069	0.817371	110137
0.000528	0.000456315	0.817283	110226
0.0005283	0.00045656	0.817195	110315
0.0005286	0.000456805	0.817107	110405
0.0005289	0.00045705	0.817019	110494
0.0005292	0.000457295	0.816931	110583
0.0005295	0.00045754	0.816842	110673
0.0005298	0.000457785	0.816754	110762
0.0005301	0.00045803	0.816666	110851
0.0005304	0.000458275	0.816577	110941
0.0005307	0.00045852	0.816489	111030
0.000531	0.000458765	0.8164	111120
0.0005313	0.00045901	0.816312	111209
0.0005316	0.000459255	0.816223	111299
0.0005319	0.0004595	0.816134	111389
0.0005322	0.000459745	0.816045	111478
0.0005325	0.000459989	0.815956	111568
0.0005328	0.000460234	0.815867	111658
0.0005331	0.000460479	0.815778	111748
0.0005334	0.000460724	0.815689	111837
0.0005337	0.000460968	0.8156	111927
0.000534	0.000461213	0.815511	112017
0.0005343	0.000461458	0.815421	112107
0.0005346	0.000461702	0.815332	112197
0.0005349	0.000461947	0.815243	112287
0.0005352	0.000462191	0.815153	112377
0.0005355	0.000462436	0.815063	112467
0.0005358	0.00046268	0.814974	112558
0.0005361	0.000462925	0.814884	112648
0.0005364	0.000463169	0.814794	112738
0.0005367	0.000463414	0.814704	112828
0.000537	0.000463658	0.814614	112919
0.0005373	0.000463903	0.814524	113009
0.0005376	0.000464147	0.814434	113099
0.0005379	0.000464391	0.814344	113190
0.0005382	0.000464635	0.814253	113280
0.0005385	0.00046488	0.814163	113371
0.0005388	0.000465124	0.814073	113461
0.0005391	0.000465368	0.813982	113552
0.0005394	0.000465612	0.813892	113643
0.0005397	0.000465857	0.813801	113733
0.00054	0.000466101	0.81371	113824
0.0005403	0.000466345	0.813619	113915
0.0005406	0.000466589	0.813529	114006
0.0005409	0.000466833	0.813438	114096
0.0005412	0.000467077	0.813347	114187
0.0005415	0.000467321	0.813255	114278
0.0005418	0.000467565	0.813164	114369
0.0005421	0.000467809	0.813073	114460
0.0005424	0.000468053	0.812982	114551
0.0005427	0.000468297	0.81289	114642
0.000543	0.00046854	0.812799	114733
0.0005433	0.000468784	0.812708	114825
0.0005436	0.000469028	0.812616	114916
0.0005439	0.000469272	0.812524	115007
0.0005442	0.000469516	0.812433	115098
0.0005445	0.000469759	0.812341	115190
0.0005448	0.000470003	0.812249	115281
0.0005451	0.000470247	0.812157	115372
0.0005454	0.00047049	0.812065	115464
0.0005457	0.000470734	0.811973	115555
0.000546	0.000470977	0.811881	115647
0.0005463	0.000471221	0.811788	115738
0.0005466	0.000471465	0.811696	115830
0.0005469	0.000471708	0.811604	115922
0.0005472	0.000471951	0.811511	116013
0.0005475	0.000472195	0.811419	116105
0.0005478	0.000472438	0.811326	116197
0.0005481	0.000472682	0.811233	116289
0.0005484	0.000472925	0.811141	116380
0.0005487	0.000473168	0.811048	116472
0.000549	0.000473412	0.810955	116564
0.0005493	0.000473655	0.810862	116656
0.0005496	0.000473898	0.810769	116748
0.0005499	0.000474141	0.810676	116840
0.0005502	0.000474385	0.810583	116932
0.0005505	0.000474628	0.810489	117024
0.0005508	0.000474871	0.810396	117117
0.0005511	0.000475114	0.810303	117209
0.0005514	0.000475357	0.810209	117301
0.0005517	0.0004756	0.810115	117393
0.000552	0.000475843	0.810022	117486
0.0005523	0.000476086	0.809928	117578
0.0005526	0.000476329	0.809834	117670
0.0005529	0.000476572	0.809741	117763
0.0005532	0.000476815	0.809647	117855
0.0005535	0.000477058	0.809553	117948
0.0005538	0.000477301	0.809459	118040
0.0005541	0.000477544	0.809364	118133
0.0005544	0.000477786	0.80927	118226
0.0005547	0.000478029	0.809176	118318
0.000555	0.000478272	0.809081	118411
0.0005553	0.000478515	0.808987	118504
0.0005556	0.000478757	0.808892	118597
0.0005559	0.000479	0.808798	118689
0.0005562	0.000479242	0.808703	118782
0.0005565	0.000479485	0.808608	118875
0.0005568	0.000479728	0.808514	118968
0.0005571	0.00047997	0.808419	119061
0.0005574	0.000480213	0.808324	119154
0.0005577	0.000480455	0.808229	119247
0.000558	0.000480698	0.808134	119340
0.0005583	0.00048094	0.808038	119434
0.0005586	0.000481182	0.807943	119527
0.0005589	0.000481425	0.807848	119620
0.0005592	0.000481667	0.807752	119713
0.0005595	0.000481909	0.807657	119807
0.0005598	0.000482152	0.807561	119900
0.0005601	0.000482394	0.807466	119993
0.0005604	0.000482636	0.80737	120087
0.0005607	0.000482878	0.807274	120180
0.000561	0.000483121	0.807178	120274
0.0005613	0.000483363	0.807083	120367
0.0005616	0.000483605	0.806987	120461
0.0005619	0.000483847	0.80689	120555
0.0005622	0.000484089	0.806794	120648
0.0005625	0.000484331	0.806698	120742
0.0005628	0.000484573	0.806602	120836
0.0005631	0.000484815	0.806505	120929
0.0005634	0.000485057	0.806409	121023
0.0005637	0.000485299	0.806312	121117
0.000564	0.000485541	0.806216	121211
0.0005643	0.000485783	0.806119	121305
0.0005646	0.000486024	0.806022	121399
0.0005649	0.000486266	0.805926	121493
0.0005652	0.000486508	0.805829	121587
0.0005655	0.00048675	0.805732	121681
0.0005658	0.000486991	0.805635	121775
0.0005661	0.000487233	0.805537	121870
0.0005664	0.000487475	0.80544	121964
0.0005667	0.000487716	0.805343	122058
0.000567	0.000487958	0.805246	122153
0.0005673	0.000488199	0.805148	122247
0.0005676	0.000488441	0.805051	122341
0.0005679	0.000488682	0.804953	122436
0.0005682	0.000488924	0.804855	122530
0.0005685	0.000489165	0.804758	122625
0.0005688	0.000489407	0.80466	122719
0.0005691	0.000489648	0.804562	122814
0.0005694	0.00048989	0.804464	122909
0.0005697	0.000490131	0.804366	123003
0.00057	0.000490372	0.804268	123098
0.0005703	0.000490613	0.80417	123193
0.0005706	0.000490855	0.804071	123287
0.0005709	0.000491096	0.803973	123382
0.0005712	0.000491337	0.803875	123477
0.0005715	0.000491578	0.803776	123572
0.0005718	0.000491819	0.803678	123667
0.0005721	0.00049206	0.803579	123762
0.0005724	0.000492301	0.80348	123857
0.0005727	0.000492543	0.803382	123952
0.000573	0.000492784	0.803283	124047
0.0005733	0.000493024	0.803184	124143
0.0005736	0.000493265	0.803085	124238
0.0005739	0.000493506	0.802986	124333
0.0005742	0.000493747	0.802886	124428
0.0005745	0.000493988	0.802787	124524
0.0005748	0.000494229	0.802688	124619
0.0005751	0.00049447	0.802588	124714
0.0005754	0.00049471	0.802489	124810
0.0005757	0.000494951	0.802389	124905
0.000576	0.000495192	0.80229	125001
0.0005763	0.000495433	0.80219	125096
0.0005766	0.000495673	0.80209	125192
0.0005769	0.000495914	0.801991	125288
0.0005772	0.000496154	0.801891	125383
0.0005775	0.000496395	0.801791	125479
0.0005778	0.000496635	0.80169	125575
0.0005781	0.000496876	0.80159	125671
0.0005784	0.000497116	0.80149	125766
0.0005787	0.000497357	0.80139	125862
0.000579	0.000497597	0.801289	125958
0.0005793	0.000497838	0.801189	126054
0.0005796	0.000498078	0.801088	126150
0.0005799	0.000498318	0.800988	126246
0.0005802	0.000498559	0.800887	126342
0.0005805	0.000498799	0.800786	126438
0.0005808	0.000499039	0.800685	126535
0.0005811	0.000499279	0.800585	126631
0.0005814	0.000499519	0.800484	126727
0.0005817	0.000499759	0.800382	126823
0.000582	0.0005	0.800281	126920
0.0005823	0.00050024	0.80018	127016
0.0005826	0.00050048	0.800079	127112
0.0005829	0.00050072	0.799977	127209
0.0005832	0.00050096	0.799876	127305
0.0005835	0.0005012	0.799774	127402
0.0005838	0.00050144	0.799673	127498
0.0005841	0.000501679	0.799571	127595
0.0005844	0.000501919	0.799469	127692
0.0005847	0.000502159	0.799367	127788
0.000585	0.000502399	0.799266	127885
0.0005853	0.000502639	0.799164	127982
0.0005856	0.000502878	0.799061	128079
0.0005859	0.000503118	0.798959	128176
0.0005862	0.000503358	0.798857	128272
0.0005865	0.000503597	0.798755	128369
0.0005868	0.000503837	0.798652	128466
0.0005871	0.000504077	0.79855	128563
0.0005874	0.000504316	0.798447	128660
0.0005877	0.000504556	0.798345	128757
0.000588	0.000504795	0.798242	128855
0.0005883	0.000505035	0.798139	128952
0.0005886	0.000505274	0.798036	129049
0.0005889	0.000505513	0.797933	129146
0.0005892	0.000505753	0.79783	129243
0.0005895	0.000505992	0.797727	129341
0.0005898	0.000506231	0.797624	129438
0.0005901	0.000506471	0.797521	129536
0.0005904	0.00050671	0.797418	129633
0.0005907	0.000506949	0.797314	129730
0.000591	0.000507188	0.797211	129828
0.0005913	0.000507428	0.797107	129926
0.0005916	0.000507667	0.797004	130023
0.0005919	0.000507906	0.7969	130121
0.0005922	0.000508145	0.796796	130219
0.0005925	0.000508384	0.796692	130316
0.0005928	0.000508623	0.796588	130414
0.0005931	0.000508862	0.796484	130512
0.0005934	0.000509101	0.79638	130610
0.0005937	0.00050934	0.796276	130708
0.000594	0.000509578	0.796172	130805
0.0005943	0.000509817	0.796067	130903
0.0005946	0.000510056	0.795963	131001
0.0005949	0.000510295	0.795859	131100
0.0005952	0.000510534	0.795754	131198
0.0005955	0.000510772	0.795649	131296
0.0005958	0.000511011	0.795545	131394
0.0005961	0.00051125	0.79544	131492
0.0005964	0.000511488	0.795335	131590
0.0005967	0.000511727	0.79523	131689
0.000597	0.000511965	0.795125	131787
0.0005973	0.000512204	0.79502	131885
0.0005976	0.000512442	0.794915	131984
0.0005979	0.000512681	0.794809	132082
0.0005982	0.000512919	0.794704	132181
0.0005985	0.000513158	0.794599	132279
0.0005988	0.000513396	0.794493	132378
0.0005991	0.000513634	0.794388	132476
0.0005994	0.000513873	0.794282	132575
0.0005997	0.000514111	0.794176	132674
0.0006	0.000514349	0.79407	132772
0.0006003	0.000514587	0.793964	132871
0.0006006	0.000514826	0.793858	132970
0.0006009	0.000515064	0.793752	133069
0.0006012	0.000515302	0.793646	133168
0.0006015	0.00051554	0.79354	133267
0.0006018	0.000515778	0.793434	133366
0.0006021	0.000516016	0.793327	133465
0.0006024	0.000516254	0.793221	133564
0.0006027	0.000516492	0.793114	133663
0.000603	0.00051673	0.793008	133762
