t(s)	x(m)	v(m/s)	F(N)
0.0003861	0.00053282	1.33257	101490
0.0003864	0.00053322	1.33244	101621
0.0003867	0.00053362	1.33231	101751
0.000387	0.000534019	1.33218	101882
0.0003873	0.000534419	1.33205	102013
0.0003876	0.000534819	1.33193	102144
0.0003879	0.000535218	1.3318	102275
0.0003882	0.000535618	1.33167	102406
0.0003885	0.000536017	1.33154	102537
0.0003888	0.000536417	1.33141	102668
0.0003891	0.000536816	1.33128	102800
0.0003894	0.000537215	1.33115	102931
0.0003897	0.000537615	1.33102	103063
0.00039	0.000538014	1.33089	103195
0.0003903	0.000538413	1.33076	103327
0.0003906	0.000538812	1.33063	103459
0.0003909	0.000539212	1.3305	103591
0.0003912	0.000539611	1.33037	103723
0.0003915	0.00054001	1.33024	103855
0.0003918	0.000540409	1.33011	103988
0.0003921	0.000540808	1.32998	104120
0.0003924	0.000541207	1.32984	104253
0.0003927	0.000541606	1.32971	104386
0.000393	0.000542005	1.32958	104519
0.0003933	0.000542403	1.32945	104652
0.0003936	0.000542802	1.32932	104785
0.0003939	0.000543201	1.32919	104918
0.0003942	0.0005436	1.32905	105052
0.0003945	0.000543998	1.32892	105185
0.0003948	0.000544397	1.32879	105319
0.0003951	0.000544796	1.32865	105453
0.0003954	0.000545194	1.32852	105587
0.0003957	0.000545593	1.32839	105721
0.000396	0.000545991	1.32826	105855
0.0003963	0.00054639	1.32812	105989
0.0003966	0.000546788	1.32799	106123
0.0003969	0.000547187	1.32785	106258
0.0003972	0.000547585	1.32772	106392
0.0003975	0.000547983	1.32759	106527
0.0003978	0.000548381	1.32745	106662
0.0003981	0.00054878	1.32732	106797
0.0003984	0.000549178	1.32718	106932
0.0003987	0.000549576	1.32705	107067
0.000399	0.000549974	1.32691	107202
0.0003993	0.000550372	1.32678	107338
0.0003996	0.00055077	1.32664	107473
0.0003999	0.000551168	1.32651	107609
0.0004002	0.000551566	1.32637	107745
0.0004005	0.000551964	1.32623	107881
0.0004008	0.000552362	1.3261	108017
0.0004011	0.00055276	1.32596	108153
0.0004014	0.000553157	1.32583	108289
0.0004017	0.000553555	1.32569	108425
0.000402	0.000553953	1.32555	108562
0.0004023	0.00055435	1.32542	108698
0.0004026	0.000554748	1.32528	108835
0.0004029	0.000555146	1.32514	108972
0.0004032	0.000555543	1.325	109109
0.0004035	0.000555941	1.32487	109246
0.0004038	0.000556338	1.32473	109383
0.0004041	0.000556735	1.32459	109520
0.0004044	0.000557133	1.32445	109658
0.0004047	0.00055753	1.32431	109795
0.000405	0.000557927	1.32418	109933
0.0004053	0.000558325	1.32404	110071
0.0004056	0.000558722	1.3239	110209
0.0004059	0.000559119	1.32376	110347
0.0004062	0.000559516	1.32362	110485
0.0004065	0.000559913	1.32348	110623
0.0004068	0.00056031	1.32334	110762
0.0004071	0.000560707	1.3232	110900
0.0004074	0.000561104	1.32306	111039
0.0004077	0.000561501	1.32292	111178
0.000408	0.000561898	1.32278	111316
0.0004083	0.000562295	1.32264	111455
0.0004086	0.000562691	1.3225	111595
0.0004089	0.000563088	1.32236	111734
0.0004092	0.000563485	1.32222	111873
0.0004095	0.000563881	1.32208	112013
0.0004098	0.000564278	1.32194	112152
0.0004101	0.000564675	1.32179	112292
0.0004104	0.000565071	1.32165	112432
0.0004107	0.000565468	1.32151	112572
0.000411	0.000565864	1.32137	112712
0.0004113	0.00056626	1.32123	112852
0.0004116	0.000566657	1.32108	112992
0.0004119	0.000567053	1.32094	113133
0.0004122	0.000567449	1.3208	113273
0.0004125	0.000567846	1.32066	113414
0.0004128	0.000568242	1.32051	113555
0.0004131	0.000568638	1.32037	113696
0.0004134	0.000569034	1.32023	113837
0.0004137	0.00056943	1.32008	113978
0.000414	0.000569826	1.31994	114119
0.0004143	0.000570222	1.31979	114261
0.0004146	0.000570618	1.31965	114402
0.0004149	0.000571014	1.31951	114544
0.0004152	0.00057141	1.31936	114686
0.0004155	0.000571805	1.31922	114828
0.0004158	0.000572201	1.31907	114970
0.0004161	0.000572597	1.31893	115112
0.0004164	0.000572993	1.31878	115254
0.0004167	0.000573388	1.31864	115396
0.000417	0.000573784	1.31849	115539
0.0004173	0.000574179	1.31835	115682
0.0004176	0.000574575	1.3182	115824
0.0004179	0.00057497	1.31805	115967
0.0004182	0.000575366	1.31791	116110
0.0004185	0.000575761	1.31776	116253
0.0004188	0.000576156	1.31761	116397
0.0004191	0.000576551	1.31747	116540
0.0004194	0.000576947	1.31732	116684
0.0004197	0.000577342	1.31717	116827
0.00042	0.000577737	1.31703	116971
0.0004203	0.000578132	1.31688	117115
0.0004206	0.000578527	1.31673	117259
0.0004209	0.000578922	1.31658	117403
0.0004212	0.000579317	1.31643	117547
0.0004215	0.000579712	1.31629	117692
0.0004218	0.000580107	1.31614	117836
0.0004221	0.000580502	1.31599	117981
0.0004224	0.000580896	1.31584	118125
0.0004227	0.000581291	1.31569	118270
0.000423	0.000581686	1.31554	118415
0.0004233	0.00058208	1.31539	118560
0.0004236	0.000582475	1.31524	118706
0.0004239	0.00058287	1.31509	118851
0.0004242	0.000583264	1.31494	118997
0.0004245	0.000583659	1.31479	119142
0.0004248	0.000584053	1.31464	119288
0.0004251	0.000584447	1.31449	119434
0.0004254	0.000584842	1.31434	119580
0.0004257	0.000585236	1.31419	119726
0.000426	0.00058563	1.31404	119872
0.0004263	0.000586024	1.31389	120018
0.0004266	0.000586419	1.31374	120165
0.0004269	0.000586813	1.31359	120312
0.0004272	0.000587207	1.31343	120458
0.0004275	0.000587601	1.31328	120605
0.0004278	0.000587995	1.31313	120752
0.0004281	0.000588389	1.31298	120899
0.0004284	0.000588782	1.31282	121046
0.0004287	0.000589176	1.31267	121194
0.000429	0.00058957	1.31252	121341
0.0004293	0.000589964	1.31237	121489
0.0004296	0.000590357	1.31221	121637
0.0004299	0.000590751	1.31206	121785
0.0004302	0.000591145	1.31191	121933
0.0004305	0.000591538	1.31175	122081
0.0004308	0.000591932	1.3116	122229
0.0004311	0.000592325	1.31144	122377
0.0004314	0.000592719	1.31129	122526
0.0004317	0.000593112	1.31114	122674
0.000432	0.000593505	1.31098	122823
0.0004323	0.000593899	1.31083	122972
0.0004326	0.000594292	1.31067	123121
0.0004329	0.000594685	1.31052	123270
0.0004332	0.000595078	1.31036	123419
0.0004335	0.000595471	1.3102	123569
0.0004338	0.000595864	1.31005	123718
0.0004341	0.000596257	1.30989	123868
0.0004344	0.00059665	1.30974	124018
0.0004347	0.000597043	1.30958	124168
0.000435	0.000597436	1.30942	124318
0.0004353	0.000597829	1.30927	124468
0.0004356	0.000598221	1.30911	124618
0.0004359	0.000598614	1.30895	124768
0.0004362	0.000599007	1.30879	124919
0.0004365	0.000599399	1.30864	125070
0.0004368	0.000599792	1.30848	125220
0.0004371	0.000600185	1.30832	125371
0.0004374	0.000600577	1.30816	125522
0.0004377	0.000600969	1.308	125674
0.000438	0.000601362	1.30785	125825
0.0004383	0.000601754	1.30769	125976
0.0004386	0.000602146	1.30753	126128
0.0004389	0.000602539	1.30737	126279
0.0004392	0.000602931	1.30721	126431
0.0004395	0.000603323	1.30705	126583
0.0004398	0.000603715	1.30689	126735
0.0004401	0.000604107	1.30673	126887
0.0004404	0.000604499	1.30657	127040
0.0004407	0.000604891	1.30641	127192
0.000441	0.000605283	1.30625	127345
0.0004413	0.000605675	1.30609	127497
0.0004416	0.000606067	1.30593	127650
0.0004419	0.000606458	1.30577	127803
0.0004422	0.00060685	1.30561	127956
0.0004425	0.000607242	1.30545	128110
0.0004428	0.000607633	1.30528	128263
0.0004431	0.000608025	1.30512	128416
0.0004434	0.000608416	1.30496	128570
0.0004437	0.000608808	1.3048	128724
0.000444	0.000609199	1.30464	128878
0.0004443	0.000609591	1.30447	129032
0.0004446	0.000609982	1.30431	129186
0.0004449	0.000610373	1.30415	129340
0.0004452	0.000610764	1.30398	129494
0.0004455	0.000611156	1.30382	129649
0.0004458	0.000611547	1.30366	129803
0.0004461	0.000611938	1.30349	129958
0.0004464	0.000612329	1.30333	130113
0.0004467	0.00061272	1.30317	130268
0.000447	0.000613111	1.303	130423
0.0004473	0.000613502	1.30284	130579
0.0004476	0.000613892	1.30267	130734
0.0004479	0.000614283	1.30251	130890
0.0004482	0.000614674	1.30234	131045
0.0004485	0.000615065	1.30218	131201
0.0004488	0.000615455	1.30201	131357
0.0004491	0.000615846	1.30185	131513
0.0004494	0.000616236	1.30168	131669
0.0004497	0.000616627	1.30151	131826
0.00045	0.000617017	1.30135	131982
0.0004503	0.000617408	1.30118	132139
0.0004506	0.000617798	1.30101	132295
0.0004509	0.000618188	1.30085	132452
0.0004512	0.000618578	1.30068	132609
0.0004515	0.000618969	1.30051	132766
0.0004518	0.000619359	1.30034	132923
0.0004521	0.000619749	1.30018	133081
0.0004524	0.000620139	1.30001	133238
0.0004527	0.000620529	1.29984	133396
0.000453	0.000620919	1.29967	133554
0.0004533	0.000621309	1.2995	133712
0.0004536	0.000621699	1.29934	133870
0.0004539	0.000622088	1.29917	134028
0.0004542	0.000622478	1.299	134186
0.0004545	0.000622868	1.29883	134345
0.0004548	0.000623257	1.29866	134503
0.0004551	0.000623647	1.29849	134662
0.0004554	0.000624036	1.29832	134821
0.0004557	0.000624426	1.29815	134980
0.000456	0.000624815	1.29798	135139
0.0004563	0.000625205	1.29781	135298
0.0004566	0.000625594	1.29764	135457
0.0004569	0.000625983	1.29747	135617
0.0004572	0.000626372	1.2973	135776
0.0004575	0.000626762	1.29713	135936
0.0004578	0.000627151	1.29695	136096
0.0004581	0.00062754	1.29678	136256
0.0004584	0.000627929	1.29661	136416
0.0004587	0.000628318	1.29644	136576
0.000459	0.000628707	1.29627	136737
0.0004593	0.000629096	1.29609	136897
0.0004596	0.000629484	1.29592	137058
0.0004599	0.000629873	1.29575	137219
0.0004602	0.000630262	1.29557	137380
0.0004605	0.00063065	1.2954	137541
0.0004608	0.000631039	1.29523	137702
0.0004611	0.000631428	1.29505	137863
0.0004614	0.000631816	1.29488	138025
0.0004617	0.000632204	1.29471	138186
0.000462	0.000632593	1.29453	138348
0.0004623	0.000632981	1.29436	138510
0.0004626	0.000633369	1.29418	138672
0.0004629	0.000633758	1.29401	138834
0.0004632	0.000634146	1.29383	138996
0.0004635	0.000634534	1.29366	139159
0.0004638	0.000634922	1.29348	139321
0.0004641	0.00063531	1.29331	139484
0.0004644	0.000635698	1.29313	139647
0.0004647	0.000636086	1.29295	139809
0.000465	0.000636474	1.29278	139972
0.0004653	0.000636862	1.2926	140136
0.0004656	0.000637249	1.29242	140299
0.0004659	0.000637637	1.29225	140462
0.0004662	0.000638025	1.29207	140626
0.0004665	0.000638412	1.29189	140790
0.0004668	0.0006388	1.29172	140954
0.0004671	0.000639187	1.29154	141118
0.0004674	0.000639575	1.29136	141282
0.0004677	0.000639962	1.29118	141446
0.000468	0.00064035	1.291	141610
0.0004683	0.000640737	1.29082	141775
0.0004686	0.000641124	1.29065	141940
0.0004689	0.000641511	1.29047	142104
0.0004692	0.000641898	1.29029	142269
0.0004695	0.000642285	1.29011	142434
0.0004698	0.000642672	1.28993	142600
0.0004701	0.000643059	1.28975	142765
0.0004704	0.000643446	1.28957	142930
0.0004707	0.000643833	1.28939	143096
0.000471	0.00064422	1.28921	143262
0.0004713	0.000644607	1.28903	143428
0.0004716	0.000644993	1.28885	143594
0.0004719	0.00064538	1.28866	143760
0.0004722	0.000645766	1.28848	143926
0.0004725	0.000646153	1.2883	144092
0.0004728	0.000646539	1.28812	144259
0.0004731	0.000646926	1.28794	144426
0.0004734	0.000647312	1.28776	144592
0.0004737	0.000647698	1.28757	144759
0.000474	0.000648085	1.28739	144926
0.0004743	0.000648471	1.28721	145094
0.0004746	0.000648857	1.28702	145261
0.0004749	0.000649243	1.28684	145429
0.0004752	0.000649629	1.28666	145596
0.0004755	0.000650015	1.28647	145764
0.0004758	0.000650401	1.28629	145932
0.0004761	0.000650787	1.28611	146100
0.0004764	0.000651173	1.28592	146268
0.0004767	0.000651558	1.28574	146436
0.000477	0.000651944	1.28555	146605
0.0004773	0.00065233	1.28537	146773
0.0004776	0.000652715	1.28518	146942
0.0004779	0.000653101	1.285	147111
0.0004782	0.000653486	1.28481	147280
0.0004785	0.000653872	1.28463	147449
0.0004788	0.000654257	1.28444	147618
0.0004791	0.000654642	1.28425	147788
0.0004794	0.000655028	1.28407	147957
0.0004797	0.000655413	1.28388	148127
0.00048	0.000655798	1.28369	148297
0.0004803	0.000656183	1.28351	148467
0.0004806	0.000656568	1.28332	148637
0.0004809	0.000656953	1.28313	148807
0.0004812	0.000657338	1.28294	148977
0.0004815	0.000657723	1.28276	149148
0.0004818	0.000658108	1.28257	149318
0.0004821	0.000658492	1.28238	149489
0.0004824	0.000658877	1.28219	149660
0.0004827	0.000659262	1.282	149831
0.000483	0.000659646	1.28181	150002
0.0004833	0.000660031	1.28162	150173
0.0004836	0.000660415	1.28144	150345
0.0004839	0.0006608	1.28125	150516
0.0004842	0.000661184	1.28106	150688
0.0004845	0.000661568	1.28087	150860
0.0004848	0.000661953	1.28068	151032
0.0004851	0.000662337	1.28049	151204
0.0004854	0.000662721	1.28029	151376
0.0004857	0.000663105	1.2801	151549
0.000486	0.000663489	1.27991	151721
0.0004863	0.000663873	1.27972	151894
0.0004866	0.000664257	1.27953	152067
0.0004869	0.000664641	1.27934	152240
0.0004872	0.000665024	1.27915	152413
0.0004875	0.000665408	1.27895	152586
0.0004878	0.000665792	1.27876	152759
0.0004881	0.000666175	1.27857	152933
0.0004884	0.000666559	1.27838	153106
0.0004887	0.000666942	1.27818	153280
0.000489	0.000667326	1.27799	153454
0.0004893	0.000667709	1.2778	153628
0.0004896	0.000668092	1.2776	153802
0.0004899	0.000668476	1.27741	153977
0.0004902	0.000668859	1.27721	154151
0.0004905	0.000669242	1.27702	154326
0.0004908	0.000669625	1.27682	154500
0.0004911	0.000670008	1.27663	154675
0.0004914	0.000670391	1.27643	154850
0.0004917	0.000670774	1.27624	155025
0.000492	0.000671157	1.27604	155201
0.0004923	0.00067154	1.27585	155376
0.0004926	0.000671922	1.27565	155552
0.0004929	0.000672305	1.27546	155727
0.0004932	0.000672688	1.27526	155903
0.0004935	0.00067307	1.27506	156079
0.0004938	0.000673453	1.27487	156255
0.0004941	0.000673835	1.27467	156432
0.0004944	0.000674217	1.27447	156608
0.0004947	0.0006746	1.27427	156785
0.000495	0.000674982	1.27408	156961
0.0004953	0.000675364	1.27388	157138
0.0004956	0.000675746	1.27368	157315
0.0004959	0.000676128	1.27348	157492
0.0004962	0.00067651	1.27328	157669
0.0004965	0.000676892	1.27308	157847
0.0004968	0.000677274	1.27288	158024
0.0004971	0.000677656	1.27268	158202
0.0004974	0.000678038	1.27249	158379
0.0004977	0.00067842	1.27229	158557
0.000498	0.000678801	1.27209	158735
0.0004983	0.000679183	1.27189	158914
0.0004986	0.000679564	1.27168	159092
0.0004989	0.000679946	1.27148	159270
0.0004992	0.000680327	1.27128	159449
0.0004995	0.000680709	1.27108	159628
0.0004998	0.00068109	1.27088	159807
0.0005001	0.000681471	1.27068	159986
0.0005004	0.000681852	1.27048	160165
0.0005007	0.000682233	1.27028	160344
0.000501	0.000682614	1.27007	160524
0.0005013	0.000682995	1.26987	160703
0.0005016	0.000683376	1.26967	160883
0.0005019	0.000683757	1.26947	161063
0.0005022	0.000684138	1.26926	161243
0.0005025	0.000684519	1.26906	161423
0.0005028	0.0006849	1.26886	161603
0.0005031	0.00068528	1.26865	161784
0.0005034	0.000685661	1.26845	161964
0.0005037	0.000686041	1.26824	162145
0.000504	0.000686422	1.26804	162326
0.0005043	0.000686802	1.26783	162507
0.0005046	0.000687182	1.26763	162688
0.0005049	0.000687563	1.26742	162869
0.0005052	0.000687943	1.26722	163050
0.0005055	0.000688323	1.26701	163232
0.0005058	0.000688703	1.26681	163414
0.0005061	0.000689083	1.2666	163595
0.0005064	0.000689463	1.26639	163777
0.0005067	0.000689843	1.26619	163960
0.000507	0.000690223	1.26598	164142
0.0005073	0.000690602	1.26577	164324
0.0005076	0.000690982	1.26557	164507
0.0005079	0.000691362	1.26536	164689
0.0005082	0.000691741	1.26515	164872
0.0005085	0.000692121	1.26494	165055
0.0005088	0.0006925	1.26473	165238
0.0005091	0.00069288	1.26453	165421
0.0005094	0.000693259	1.26432	165605
0.0005097	0.000693638	1.26411	165788
0.00051	0.000694018	1.2639	165972
0.0005103	0.000694397	1.26369	166156
0.0005106	0.000694776	1.26348	166339
0.0005109	0.000695155	1.26327	166524
0.0005112	0.000695534	1.26306	166708
0.0005115	0.000695913	1.26285	166892
0.0005118	0.000696291	1.26264	167077
0.0005121	0.00069667	1.26243	167261
0.0005124	0.000697049	1.26222	167446
0.0005127	0.000697427	1.26201	167631
0.000513	0.000697806	1.2618	167816
0.0005133	0.000698185	1.26158	168001
0.0005136	0.000698563	1.26137	168186
0.0005139	0.000698941	1.26116	168372
0.0005142	0.00069932	1.26095	168557
0.0005145	0.000699698	1.26074	168743
0.0005148	0.000700076	1.26052	168929
0.0005151	0.000700454	1.26031	169115
0.0005154	0.000700832	1.2601	169301
0.0005157	0.00070121	1.25988	169488
0.000516	0.000701588	1.25967	169674
0.0005163	0.000701966	1.25945	169861
0.0005166	0.000702344	1.25924	170047
0.0005169	0.000702722	1.25903	170234
0.0005172	0.000703099	1.25881	170421
0.0005175	0.000703477	1.2586	170608
0.0005178	0.000703855	1.25838	170796
0.0005181	0.000704232	1.25817	170983
0.0005184	0.000704609	1.25795	171171
0.0005187	0.000704987	1.25773	171358
0.000519	0.000705364	1.25752	171546
0.0005193	0.000705741	1.2573	171734
0.0005196	0.000706118	1.25708	171922
0.0005199	0.000706496	1.25687	172111
0.0005202	0.000706873	1.25665	172299
0.0005205	0.00070725	1.25643	172488
0.0005208	0.000707626	1.25622	172676
0.0005211	0.000708003	1.256	172865
0.0005214	0.00070838	1.25578	173054
0.0005217	0.000708757	1.25556	173243
0.000522	0.000709133	1.25534	173433
0.0005223	0.00070951	1.25512	173622
0.0005226	0.000709886	1.25491	173811
0.0005229	0.000710263	1.25469	174001
0.0005232	0.000710639	1.25447	174191
0.0005235	0.000711016	1.25425	174381
0.0005238	0.000711392	1.25403	174571
0.0005241	0.000711768	1.25381	174761
0.0005244	0.000712144	1.25359	174952
0.0005247	0.00071252	1.25337	175142
0.000525	0.000712896	1.25315	175333
0.0005253	0.000713272	1.25292	175524
0.0005256	0.000713648	1.2527	175715
0.0005259	0.000714024	1.25248	175906
0.0005262	0.000714399	1.25226	176097
0.0005265	0.000714775	1.25204	176289
0.0005268	0.000715151	1.25181	176480
0.0005271	0.000715526	1.25159	176672
0.0005274	0.000715902	1.25137	176864
0.0005277	0.000716277	1.25115	177055
0.000528	0.000716652	1.25092	177248
0.0005283	0.000717027	1.2507	177440
0.0005286	0.000717403	1.25048	177632
0.0005289	0.000717778	1.25025	177825
0.0005292	0.000718153	1.25003	178017
0.0005295	0.000718528	1.2498	178210
0.0005298	0.000718903	1.24958	178403
0.0005301	0.000719277	1.24935	178596
0.0005304	0.000719652	1.24913	178789
0.0005307	0.000720027	1.2489	178983
0.000531	0.000720402	1.24868	179176
0.0005313	0.000720776	1.24845	179370
0.0005316	0.000721151	1.24822	179564
0.0005319	0.000721525	1.248	179758
0.0005322	0.000721899	1.24777	179952
0.0005325	0.000722274	1.24754	180146
0.0005328	0.000722648	1.24732	180340
0.0005331	0.000723022	1.24709	180535
0.0005334	0.000723396	1.24686	180730
0.0005337	0.00072377	1.24663	180924
0.000534	0.000724144	1.24641	181119
0.0005343	0.000724518	1.24618	181314
0.0005346	0.000724892	1.24595	181510
0.0005349	0.000725266	1.24572	181705
0.0005352	0.000725639	1.24549	181900
0.0005355	0.000726013	1.24526	182096
0.0005358	0.000726387	1.24503	182292
0.0005361	0.00072676	1.2448	182488
0.0005364	0.000727133	1.24457	182684
0.0005367	0.000727507	1.24434	182880
0.000537	0.00072788	1.24411	183076
0.0005373	0.000728253	1.24388	183273
0.0005376	0.000728626	1.24365	183470
0.0005379	0.000728999	1.24342	183666
0.0005382	0.000729372	1.24318	183863
0.0005385	0.000729745	1.24295	184060
0.0005388	0.000730118	1.24272	184258
0.0005391	0.000730491	1.24249	184455
0.0005394	0.000730864	1.24226	184652
0.0005397	0.000731236	1.24202	184850
0.00054	0.000731609	1.24179	185048
0.0005403	0.000731981	1.24156	185246
0.0005406	0.000732354	1.24132	185444
0.0005409	0.000732726	1.24109	185642
0.0005412	0.000733098	1.24085	185840
0.0005415	0.000733471	1.24062	186039
0.0005418	0.000733843	1.24038	186238
0.0005421	0.000734215	1.24015	186436
0.0005424	0.000734587	1.23991	186635
0.0005427	0.000734959	1.23968	186834
0.000543	0.000735331	1.23944	187033
0.0005433	0.000735703	1.23921	187233
0.0005436	0.000736074	1.23897	187432
0.0005439	0.000736446	1.23874	187632
0.0005442	0.000736817	1.2385	187832
0.0005445	0.000737189	1.23826	188032
0.0005448	0.00073756	1.23802	188232
0.0005451	0.000737932	1.23779	188432
0.0005454	0.000738303	1.23755	188632
0.0005457	0.000738674	1.23731	188833
0.000546	0.000739046	1.23707	189033
0.0005463	0.000739417	1.23683	189234
0.0005466	0.000739788	1.2366	189435
0.0005469	0.000740159	1.23636	189636
0.0005472	0.000740529	1.23612	189837
0.0005475	0.0007409	1.23588	190038
0.0005478	0.000741271	1.23564	190240
0.0005481	0.000741642	1.2354	190442
0.0005484	0.000742012	1.23516	190643
0.0005487	0.000742383	1.23492	190845
0.000549	0.000742753	1.23468	191047
0.0005493	0.000743124	1.23444	191249
0.0005496	0.000743494	1.2342	191452
0.0005499	0.000743864	1.23395	191654
0.0005502	0.000744234	1.23371	191857
0.0005505	0.000744604	1.23347	192060
0.0005508	0.000744974	1.23323	192263
0.0005511	0.000745344	1.23299	192466
0.0005514	0.000745714	1.23274	192669
0.0005517	0.000746084	1.2325	192872
0.000552	0.000746454	1.23226	193076
0.0005523	0.000746823	1.23201	193279
0.0005526	0.000747193	1.23177	193483
0.0005529	0.000747562	1.23153	193687
0.0005532	0.000747932	1.23128	193891
0.0005535	0.000748301	1.23104	194095
0.0005538	0.00074867	1.23079	194299
0.0005541	0.000749039	1.23055	194504
0.0005544	0.000749409	1.2303	194708
0.0005547	0.000749778	1.23006	194913
0.000555	0.000750147	1.22981	195118
0.0005553	0.000750516	1.22956	195323
0.0005556	0.000750884	1.22932	195528
0.0005559	0.000751253	1.22907	195734
0.0005562	0.000751622	1.22882	195939
0.0005565	0.00075199	1.22858	196145
0.0005568	0.000752359	1.22833	196350
0.0005571	0.000752727	1.22808	196556
0.0005574	0.000753096	1.22783	196762
0.0005577	0.000753464	1.22759	196968
0.000558	0.000753832	1.22734	197175
0.0005583	0.000754201	1.22709	197381
0.0005586	0.000754569	1.22684	197588
0.0005589	0.000754937	1.22659	197794
0.0005592	0.000755305	1.22634	198001
0.0005595	0.000755672	1.22609	198208
0.0005598	0.00075604	1.22584	198416
0.0005601	0.000756408	1.22559	198623
0.0005604	0.000756776	1.22534	198830
0.0005607	0.000757143	1.22509	199038
0.000561	0.000757511	1.22484	199246
0.0005613	0.000757878	1.22459	199453
0.0005616	0.000758245	1.22434	199661
0.0005619	0.000758613	1.22408	199870
0.0005622	0.00075898	1.22383	200078
0.0005625	0.000759347	1.22358	200286
0.0005628	0.000759714	1.22333	200495
0.0005631	0.000760081	1.22307	200704
0.0005634	0.000760448	1.22282	200912
0.0005637	0.000760815	1.22257	201121
0.000564	0.000761181	1.22231	201331
0.0005643	0.000761548	1.22206	201540
0.0005646	0.000761915	1.22181	201749
0.0005649	0.000762281	1.22155	201959
0.0005652	0.000762648	1.2213	202169
0.0005655	0.000763014	1.22104	202378
0.0005658	0.00076338	1.22079	202588
0.0005661	0.000763746	1.22053	202799
0.0005664	0.000764112	1.22027	203009
0.0005667	0.000764479	1.22002	203219
0.000567	0.000764844	1.21976	203430
0.0005673	0.00076521	1.21951	203641
0.0005676	0.000765576	1.21925	203851
0.0005679	0.000765942	1.21899	204062
0.0005682	0.000766308	1.21873	204274
0.0005685	0.000766673	1.21848	204485
0.0005688	0.000767039	1.21822	204696
0.0005691	0.000767404	1.21796	204908
0.0005694	0.000767769	1.2177	205119
0.0005697	0.000768135	1.21744	205331
0.00057	0.0007685	1.21718	205543
0.0005703	0.000768865	1.21693	205755
0.0005706	0.00076923	1.21667	205968
0.0005709	0.000769595	1.21641	206180
0.0005712	0.00076996	1.21615	206393
0.0005715	0.000770325	1.21589	206605
0.0005718	0.000770689	1.21562	206818
0.0005721	0.000771054	1.21536	207031
0.0005724	0.000771419	1.2151	207244
0.0005727	0.000771783	1.21484	207457
0.000573	0.000772148	1.21458	207671
0.0005733	0.000772512	1.21432	207884
0.0005736	0.000772876	1.21406	208098
0.0005739	0.00077324	1.21379	208312
0.0005742	0.000773604	1.21353	208526
0.0005745	0.000773968	1.21327	208740
0.0005748	0.000774332	1.213	208954
0.0005751	0.000774696	1.21274	209168
0.0005754	0.00077506	1.21248	209383
0.0005757	0.000775424	1.21221	209598
0.000576	0.000775787	1.21195	209812
0.0005763	0.000776151	1.21168	210027
0.0005766	0.000776514	1.21142	210242
0.0005769	0.000776878	1.21115	210458
0.0005772	0.000777241	1.21089	210673
0.0005775	0.000777604	1.21062	210888
0.0005778	0.000777967	1.21036	211104
0.0005781	0.000778331	1.21009	211320
0.0005784	0.000778694	1.20982	211536
0.0005787	0.000779056	1.20956	211752
0.000579	0.000779419	1.20929	211968
0.0005793	0.000779782	1.20902	212184
0.0005796	0.000780145	1.20875	212401
0.0005799	0.000780507	1.20849	212618
0.0005802	0.00078087	1.20822	212834
0.0005805	0.000781232	1.20795	213051
0.0005808	0.000781595	1.20768	213268
0.0005811	0.000781957	1.20741	213485
0.0005814	0.000782319	1.20714	213703
0.0005817	0.000782681	1.20687	213920
0.000582	0.000783043	1.2066	214138
0.0005823	0.000783405	1.20633	214356
0.0005826	0.000783767	1.20606	214573
0.0005829	0.000784129	1.20579	214791
0.0005832	0.00078449	1.20552	215010
0.0005835	0.000784852	1.20525	215228
0.0005838	0.000785214	1.20498	215446
0.0005841	0.000785575	1.20471	215665
0.0005844	0.000785936	1.20444	215884
0.0005847	0.000786298	1.20416	216102
0.000585	0.000786659	1.20389	216321
0.0005853	0.00078702	1.20362	216541
0.0005856	0.000787381	1.20334	216760
0.0005859	0.000787742	1.20307	216979
0.0005862	0.000788103	1.2028	217199
0.0005865	0.000788464	1.20252	217419
0.0005868	0.000788824	1.20225	217638
0.0005871	0.000789185	1.20197	217858
0.0005874	0.000789546	1.2017	218079
0.0005877	0.000789906	1.20143	218299
0.000588	0.000790266	1.20115	218519
0.0005883	0.000790627	1.20087	218740
0.0005886	0.000790987	1.2006	218960
0.0005889	0.000791347	1.20032	219181
0.0005892	0.000791707	1.20005	219402
0.0005895	0.000792067	1.19977	219623
0.0005898	0.000792427	1.19949	219844
0.0005901	0.000792787	1.19921	220066
0.0005904	0.000793147	1.19894	220287
0.0005907	0.000793506	1.19866	220509
0.000591	0.000793866	1.19838	220731
0.0005913	0.000794225	1.1981	220953
0.0005916	0.000794585	1.19782	221175
0.0005919	0.000794944	1.19754	221397
0.0005922	0.000795303	1.19727	221619
0.0005925	0.000795662	1.19699	221842
0.0005928	0.000796021	1.19671	222064
0.0005931	0.00079638	1.19643	222287
0.0005934	0.000796739	1.19615	222510
0.0005937	0.000797098	1.19587	222733
0.000594	0.000797457	1.19558	222956
0.0005943	0.000797815	1.1953	223179
0.0005946	0.000798174	1.19502	223403
0.0005949	0.000798532	1.19474	223627
0.0005952	0.000798891	1.19446	223850
0.0005955	0.000799249	1.19418	224074
0.0005958	0.000799607	1.19389	224298
0.0005961	0.000799965	1.19361	224522
0.0005964	0.000800323	1.19333	224746
